UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,191420150,05/22/2019,2407 ROSE PALM PL SE,310,Browns Mill Park,Z,33.68797,-84.36507,
LARCENY-FROM VEHICLE,191420390,05/22/2019,500 CLEVELAND AVE SW,311,Hammond Park,X,33.68117,-84.40467,
LARCENY-FROM VEHICLE,191421690,05/22/2019,199 CLEVELAND AVE SW,310,Browns Mill Park,Z,33.68142,-84.39555,
LARCENY-FROM VEHICLE,191420652,05/22/2019,458 IRA ST SW,303,Mechanicsville,V,33.74228,-84.39975,
LARCENY-FROM VEHICLE,191420825,05/22/2019,1018 SIMS ST SW,302,Pittsburgh,V,33.72711,-84.40295,
LARCENY-FROM VEHICLE,191420966,05/22/2019,16 BROMACK DR SW,310,Swallow Circle/Baywood,Z,33.68909,-84.38981,
LARCENY-FROM VEHICLE,191421300,05/22/2019,651 WELLS ST SW,303,Adair Park,V,33.73882,-84.40894,
LARCENY-FROM VEHICLE,191420400,05/22/2019,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73365,-84.40221,
LARCENY-FROM VEHICLE,191420498,05/22/2019,2297 SPRINGDALE RD SW,309,Perkerson,X,33.69208,-84.41449,
LARCENY-FROM VEHICLE,191411291,05/21/2019,204 MOURY AVE SW,305,The Villages at Carver,Y,33.71678,-84.39291,
LARCENY-FROM VEHICLE,191412487,05/21/2019,757 CLEVELAND AVE SW,309,South River Gardens,Z,33.67934,-84.36558,
LARCENY-FROM VEHICLE,191411894,05/21/2019,1303 REDFORD DR SE,308,Rebel Valley Forest,Z,33.68726,-84.35441,
AUTO THEFT,191411177,05/21/2019,823 DILL AVE SW,301,Capitol View,X,33.71861,-84.4151,
LARCENY-NON VEHICLE,191411690,05/21/2019,675 METROPOLITAN PKWY,301,Adair Park,V,33.73653,-84.41018,
AGG ASSAULT,191412020,05/21/2019,1779 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70554,-84.38045,
BURGLARY,191411040,05/21/2019,812 BEECHWOOD AVE SW,301,Capitol View,X,33.72004,-84.41452,
BURGLARY,191411393,05/21/2019,824 DILL AVE SW,301,Capitol View,X,33.71804,-84.41494,
BURGLARY,191411069,05/21/2019,2830 WATERS RD SW,312,Glenrose Heights,Z,33.67719,-84.39239,
LARCENY-NON VEHICLE,191410790,05/21/2019,1938 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70131,-84.40797,
LARCENY-NON VEHICLE,191410894,05/21/2019,3885 JONESBORO RD SE @HOME DEPOT,313,South River Gardens,Z,33.64883,-84.36584,
BURGLARY,191411420,05/21/2019,1704 JONESBORO RD SE,307,Lakewood Heights,Y,33.70577,-84.37864,
LARCENY-NON VEHICLE,191401174,05/20/2019,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
BURGLARY,191400822,05/20/2019,1368 LAKEWOOD AVE SE,305,South Atlanta,Y,33.71707,-84.38137,
AGG ASSAULT,191401727,05/20/2019,362 HILLSIDE DR SW,301,Capitol View Manor,X,33.71618,-84.39947,
AGG ASSAULT,191400985,05/20/2019,803 PRYOR ST SW,303,Mechanicsville,V,33.73283,-84.39402,
AGG ASSAULT,191402240,05/20/2019,894 PRYOR ST,303,Mechanicsville,V,33.73087,-84.39283,
AGG ASSAULT,191401159,05/20/2019,798 MARTIN STREET SE,304,Summerhill,V,33.73279,-84.38416,
AGG ASSAULT,191401743,05/20/2019,50 MOUNT ZION RD SW @BRANDYWINE TOWNHOUS,312,Glenrose Heights,Z,33.67086,-84.38939,
AGG ASSAULT,191400188,05/20/2019,2909 3RD AVE SW,311,Hammond Park,X,33.67626,-84.4057,
AGG ASSAULT,191401958,05/20/2019,975 SIMS ST SW,302,Pittsburgh,V,33.72842,-84.40341,
AGG ASSAULT,191402210,05/20/2019,262 ARTHUR LANGFORD JR PL SW,307,Joyland,Y,33.71412,-84.39753,
LARCENY-NON VEHICLE,191401691,05/20/2019,1695 PRYOR RD SW,307,Betmar LaVilla,Y,33.70894,-84.39374,
LARCENY-NON VEHICLE,191402014,05/20/2019,805 PEGG RD SW,309,Perkerson,X,33.68948,-84.41535,
LARCENY-NON VEHICLE,191400242,05/20/2019,2788 FORREST HILLS DR SW @TRAVEL LODGE INN,311,Hammond Park,X,33.67892,-84.39898,
AUTO THEFT,191401378,05/20/2019,I-75-85 NB EXPY SW / UNIVERSITY AVE SW,302,Pittsburgh,V,33.72212,-84.3946,
AUTO THEFT,191400775,05/20/2019,806 MURPHY AVE SW,301,Adair Park,V,33.73318,-84.41258,
AUTO THEFT,191400499,05/20/2019,497 OAK DR SE,312,Orchard Knob,Z,33.667,-84.37738,
LARCENY-FROM VEHICLE,191401979,05/20/2019,50 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67273,-84.39067,
LARCENY-FROM VEHICLE,191400688,05/20/2019,1805 JONESBORO RD SE,307,Lakewood Heights,Y,33.70471,-84.37885,
LARCENY-FROM VEHICLE,191400865,05/20/2019,360 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70611,-84.357,
LARCENY-FROM VEHICLE,191400600,05/20/2019,581 METROPOLITAN PKWY SW,303,Adair Park,V,33.73883,-84.40856,
LARCENY-FROM VEHICLE,191390525,05/19/2019,759 POLLARD BLVD SW @HOWARD JOHNSONS S,304,Summerhill,V,33.73405,-84.39127,
LARCENY-FROM VEHICLE,191392002,05/19/2019,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276,
AUTO THEFT,191390314,05/19/2019,2754 VINEYARDS DR SE,312,Rosedale Heights,Z,33.67965,-84.36943,
LARCENY-NON VEHICLE,191391027,05/19/2019,345 ASHWOOD AVE SW,307,Betmar LaVilla,Y,33.70562,-84.39964,
LARCENY-NON VEHICLE,191391621,05/19/2019,1133 METROPOLITAN PKWY SW,301,Adair Park,V,33.72399,-84.40815,
ROBBERY,191390637,05/19/2019,46 ORMOND ST SE,304,Summerhill,V,33.73177,-84.38604,
ROBBERY,191390500,05/19/2019,870 FULTON BRG SE,308,Thomasville Heights,Z,33.70626,-84.36151,
BURGLARY,191390517,05/19/2019,578 WHITEHALL ST SW,303,Mechanicsville,V,33.7422,-84.40665,
HOMICIDE,191382141,05/18/2019,797 PRYOR ST SW,303,Mechanicsville,V,33.73294,-84.39408,
AGG ASSAULT,191381202,05/18/2019,670 HUTCHENS RD SE,313,South River Gardens,Z,33.66957,-84.36732,
LARCENY-NON VEHICLE,191380164,05/18/2019,984 CONLEY RD SE,313,South River Gardens,Z,33.65002,-84.35705,
AUTO THEFT,191382049,05/18/2019,2050 SYLVAN RD SW,306,Sylvan Hills,X,33.69852,-84.41798,
LARCENY-NON VEHICLE,191380712,05/18/2019,369 SAWTELL AVE SE,307,Lakewood Heights,Y,33.7064,-84.37644,
LARCENY-FROM VEHICLE,191380462,05/18/2019,634 WHITEHALL ST SW,303,Adair Park,V,33.74179,-84.40844,
LARCENY-FROM VEHICLE,191381221,05/18/2019,510 WHITEHALL ST SW,303,Mechanicsville,V,33.74316,-84.40433,
LARCENY-FROM VEHICLE,191380519,05/18/2019,942 HANK AARON DR SE,304,Peoplestown,V,33.72828,-84.38787,
LARCENY-FROM VEHICLE,191381389,05/18/2019,1560 METROPOLITAN PKWY SW,306,Carey Park,G,33.78662,-84.47536,
LARCENY-FROM VEHICLE,191371783,05/17/2019,2016 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.69951,-84.40768,
LARCENY-NON VEHICLE,191370317,05/17/2019,873 MIDWAY ST SE,308,Leila Valley,Z,33.68961,-84.36106,
LARCENY-NON VEHICLE,191372113,05/17/2019,2442 SPRINGDALE RD SW,309,Perkerson,X,33.68809,-84.41413,
ROBBERY,191370383,05/17/2019,310 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70527,-84.35643,
AGG ASSAULT,191370208,05/17/2019,873 MIDWAY ST SE,308,Leila Valley,Z,33.68961,-84.36106,
AUTO THEFT,191372348,05/17/2019,3086 EMPIRE BLVD SW,312,Glenrose Heights,Z,33.67045,-84.39295,
AUTO THEFT,191371681,05/17/2019,541 TUFTON TRL SE,312,Glenrose Heights,Z,33.66462,-84.38287,
AUTO THEFT,191371145,05/17/2019,2477 METROPOLITAN PKWY SW,309,Perkerson,X,33.68711,-84.40862,
AUTO THEFT,191371060,05/17/2019,967 WOODBOURNE DR SW,306,Sylvan Hills,X,33.71018,-84.41994,
AGG ASSAULT,191361889,05/16/2019,1775 RICHMOND AVE SE,307,Lakewood Heights,Y,33.7057,-84.37551,
AGG ASSAULT,191360227,05/16/2019,1985 RAMBLING DR SW,306,Sylvan Hills,X,33.70072,-84.40673,
BURGLARY,191361608,05/16/2019,815 COLEMAN ST SW,302,Pittsburgh,V,33.73266,-84.40398,
BURGLARY,191362089,05/16/2019,1106 HOBSON ST SW,302,Pittsburgh,V,33.72463,-84.40512,
LARCENY-FROM VEHICLE,191360783,05/16/2019,1274 HARTFORD AVE SW,301,Capitol View,X,33.72011,-84.41661,
LARCENY-FROM VEHICLE,191361126,05/16/2019,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67268,-84.38507,
LARCENY-FROM VEHICLE,191360113,05/16/2019,222 TUSKEGEE ST SE,304,Peoplestown,V,33.72868,-84.38092,
LARCENY-FROM VEHICLE,191351039,05/15/2019,866 MURPHY AVE SW @ADAIR II PARK,301,Adair Park,V,33.73207,-84.41184,
LARCENY-FROM VEHICLE,191350303,05/15/2019,1021 COLEMAN ST SW,302,Pittsburgh,V,33.72704,-84.40423,
LARCENY-NON VEHICLE,191351934,05/15/2019,221 GEORGIA AVE SE,304,Summerhill,V,33.73648,-84.38047,
LARCENY-NON VEHICLE,191352085,05/15/2019,2001 SYLVAN RD SW,306,Sylvan Hills,X,33.69981,-84.4184,
BURGLARY,191351253,05/15/2019,157 MOURY AVE SW,305,The Villages at Carver,Y,33.71283,-84.3885,
BURGLARY,191350618,05/15/2019,1604 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.71036,-84.37973,
AGG ASSAULT,191350965,05/15/2019,2637 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68294,-84.39417,
AUTO THEFT,191350326,05/15/2019,3850 JONESBORO RD SE,313,South River Gardens,Z,33.65199,-84.36701,
AUTO THEFT,191350354,05/15/2019,3284 BROWNS MILL RD SE,312,Orchard Knob,Z,33.66554,-84.37986,
AUTO THEFT,191352464,05/15/2019,I-75 NB EXPY SW / CLEVELAND AVE SW,311,Glenrose Heights,Z,33.68112,-84.39837,
BURGLARY,191341415,05/14/2019,1835 HENRY THOMAS DR SE @THOMASVILLE PARK,308,Thomasville Heights,Z,33.70434,-84.35681,
LARCENY-NON VEHICLE,191340726,05/14/2019,3885 JONESBORO RD SE @HOME DEPOT,313,South River Gardens,Z,33.64883,-84.36584,
LARCENY-NON VEHICLE,191341232,05/14/2019,122 CLEVELAND AVE SW,312,Glenrose Heights,Z,33.68072,-84.39294,
LARCENY-FROM VEHICLE,191331601,05/13/2019,633 AMAL DR SW,307,Amal Heights,Y,33.70856,-84.3971,
LARCENY-FROM VEHICLE,191331656,05/13/2019,715 QUAKER ST SW,309,Perkerson,X,33.68611,-84.412,
LARCENY-FROM VEHICLE,191330930,05/13/2019,2050 SYLVAN RD SW,306,Sylvan Hills,X,33.69852,-84.41798,
LARCENY-FROM VEHICLE,191332097,05/13/2019,1017 HANK AARON DR SW,304,Peoplestown,V,33.72711,-84.38812,
LARCENY-FROM VEHICLE,191331096,05/13/2019,1929 GRANGE DR SE,308,Thomasville Heights,Z,33.70131,-84.36022,
LARCENY-NON VEHICLE,191331737,05/13/2019,50 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67273,-84.39067,
LARCENY-NON VEHICLE,191332109,05/13/2019,464 WINDSOR ST SW,303,Mechanicsville,V,33.74215,-84.3981,
LARCENY-NON VEHICLE,191332283,05/13/2019,2611 SPRINGDALE RD SW,309,Perkerson,X,33.68394,-84.41521,
LARCENY-NON VEHICLE,191330515,05/13/2019,120 PARK AVE SE,305,South Atlanta,Y,33.7118,-84.38684,
AUTO THEFT,191330428,05/13/2019,1135 COLEMAN ST SW,302,Pittsburgh,V,33.724,-84.40417,
AUTO THEFT,191330220,05/13/2019,1002 IRA ST SW,302,Pittsburgh,V,33.72757,-84.39986,
AUTO THEFT,191331990,05/13/2019,565 WELLS ST SW,303,Mechanicsville,V,33.74005,-84.40649,
BURGLARY,191332252,05/13/2019,140 MILTON AVE SE,305,Chosewood Park,Y,33.72223,-84.38385,
BURGLARY,191331144,05/13/2019,1652 OAK KNOLL CIR SE,307,Lakewood Heights,Y,33.70999,-84.3784,
AGG ASSAULT,191331588,05/13/2019,1752 BUCKEYE ST SW,306,Sylvan Hills,X,33.70742,-84.41713,
BURGLARY,191331005,05/13/2019,480 ROCKWELL ST SW,302,Pittsburgh,V,33.73177,-84.40327,
BURGLARY,191330139,05/13/2019,410 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.7061,-84.35817,
AGG ASSAULT,191330407,05/13/2019,2976 5TH ST SW,311,Hammond Park,X,33.67369,-84.4003,
AGG ASSAULT,191331597,05/13/2019,UNIVERSITY AVE SW / PRYOR RD SW,304,Peoplestown,V,33.72165,-84.39336,
BURGLARY,191321048,05/12/2019,1167 MAYLAND CIR SW,302,Pittsburgh,V,33.72303,-84.40611,
AGG ASSAULT,191321866,05/12/2019,501 CONNELL AVE SW,309,Perkerson,X,33.68348,-84.40624,
LARCENY-NON VEHICLE,191320655,05/12/2019,226 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73675,-84.39489,
LARCENY-NON VEHICLE,191320994,05/12/2019,226 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73675,-84.39489,
AUTO THEFT,191321780,05/12/2019,3395 JONESBORO RD SE,313,Blair Villa/Poole Creek,Z,33.66186,-84.37392,
AUTO THEFT,191321071,05/12/2019,286 HENDRIX AVE,303,Mechanicsville,V,33.73217,-84.39743,
LARCENY-FROM VEHICLE,191310506,05/11/2019,851 BEECHWOOD AVE SW,301,Capitol View,X,33.72047,-84.41587,
LARCENY-FROM VEHICLE,191311370,05/11/2019,945 MARTIN ST SE,304,Peoplestown,V,33.72869,-84.3835,
BURGLARY,191311286,05/11/2019,1430 ATHENS AVE SW,301,Capitol View,X,33.71583,-84.40867,
