UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
BURGLARY,201480933,05/27/2020,1865 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70295,-84.38048,
LARCENY-NON VEHICLE,201481092,05/27/2020,2455 LAKEWOOD AVE SW,310,Polar Rock,Z,33.69746,-84.39932,
LARCENY-FROM VEHICLE,201481374,05/27/2020,942 HANK AARON DR SE,304,Peoplestown,V,33.72828,-84.38787,
BURGLARY,201481383,05/27/2020,1142 WINDSOR ST SW,302,Pittsburgh,V,33.72379,-84.39824,
BURGLARY,201481842,05/27/2020,753 FRASER ST SE,304,Summerhill,V,33.73315,-84.38638,
LARCENY-NON VEHICLE,201481926,05/27/2020,1219 METROPOLITAN PKWY SW,301,Adair Park,V,33.72152,-84.40796,
AGG ASSAULT,201481939,05/27/2020,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67386,-84.37063,
AGG ASSAULT,201480061,05/27/2020,3525 PINE FOREST DR SE,313,South River Gardens,Z,33.65848,-84.3542,
BURGLARY,201480695,05/27/2020,543 ROCKWELL ST SW,302,Pittsburgh,V,33.73207,-84.40541,
LARCENY-NON VEHICLE,201480793,05/27/2020,1861 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70309,-84.38037,
BURGLARY,201480933,05/27/2020,1865 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70295,-84.38048,
LARCENY-NON VEHICLE,201481092,05/27/2020,2455 LAKEWOOD AVE SW,310,Polar Rock,Z,33.69746,-84.39932,
LARCENY-FROM VEHICLE,201481374,05/27/2020,942 HANK AARON DR SE,304,Peoplestown,V,33.72828,-84.38787,
BURGLARY,201481383,05/27/2020,1142 WINDSOR ST SW,302,Pittsburgh,V,33.72379,-84.39824,
BURGLARY,201481700,05/27/2020,325 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73724,-84.39859,
LARCENY-NON VEHICLE,201481926,05/27/2020,1219 METROPOLITAN PKWY SW,301,Adair Park,V,33.72152,-84.40796,
AGG ASSAULT,201481939,05/27/2020,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67386,-84.37063,
AGG ASSAULT,201480061,05/27/2020,3525 PINE FOREST DR SE,313,South River Gardens,Z,33.65848,-84.3542,
BURGLARY,201480695,05/27/2020,543 ROCKWELL ST SW,302,Pittsburgh,V,33.73207,-84.40541,
LARCENY-NON VEHICLE,201480793,05/27/2020,1861 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70309,-84.38037,
BURGLARY,201480933,05/27/2020,1865 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70295,-84.38048,
LARCENY-NON VEHICLE,201481092,05/27/2020,2455 LAKEWOOD AVE SW,310,Polar Rock,Z,33.69746,-84.39932,
LARCENY-FROM VEHICLE,201481374,05/27/2020,942 HANK AARON DR SE,304,Peoplestown,V,33.72828,-84.38787,
BURGLARY,201481383,05/27/2020,1142 WINDSOR ST SW,302,Pittsburgh,V,33.72379,-84.39824,
BURGLARY,201481700,05/27/2020,325 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73724,-84.39859,
LARCENY-NON VEHICLE,201481926,05/27/2020,1219 METROPOLITAN PKWY SW,301,Adair Park,V,33.72152,-84.40796,
AGG ASSAULT,201481939,05/27/2020,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67386,-84.37063,
AGG ASSAULT,201480061,05/27/2020,3525 PINE FOREST DR SE,313,South River Gardens,Z,33.65848,-84.3542,
BURGLARY,201480695,05/27/2020,543 ROCKWELL ST SW,302,Pittsburgh,V,33.73207,-84.40541,
LARCENY-NON VEHICLE,201480793,05/27/2020,1861 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70309,-84.38037,
BURGLARY,201480933,05/27/2020,1865 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70295,-84.38048,
LARCENY-NON VEHICLE,201481092,05/27/2020,2455 LAKEWOOD AVE SW,310,Polar Rock,Z,33.69746,-84.39932,
LARCENY-FROM VEHICLE,201481374,05/27/2020,942 HANK AARON DR SE,304,Peoplestown,V,33.72828,-84.38787,
BURGLARY,201481383,05/27/2020,1142 WINDSOR ST SW,302,Pittsburgh,V,33.72379,-84.39824,
BURGLARY,201481700,05/27/2020,325 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73724,-84.39859,
LARCENY-NON VEHICLE,201481926,05/27/2020,1219 METROPOLITAN PKWY SW,301,Adair Park,V,33.72152,-84.40796,
AGG ASSAULT,201481939,05/27/2020,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67386,-84.37063,
AGG ASSAULT,201480061,05/27/2020,3525 PINE FOREST DR SE,313,South River Gardens,Z,33.65848,-84.3542,
BURGLARY,201480695,05/27/2020,543 ROCKWELL ST SW,302,Pittsburgh,V,33.73207,-84.40541,
LARCENY-NON VEHICLE,201480793,05/27/2020,1861 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70309,-84.38037,
BURGLARY,201480933,05/27/2020,1865 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70295,-84.38048,
LARCENY-NON VEHICLE,201481092,05/27/2020,2455 LAKEWOOD AVE SW,310,Polar Rock,Z,33.69746,-84.39932,
LARCENY-FROM VEHICLE,201481374,05/27/2020,942 HANK AARON DR SE,304,Peoplestown,V,33.72828,-84.38787,
BURGLARY,201481383,05/27/2020,1142 WINDSOR ST SW,302,Pittsburgh,V,33.72379,-84.39824,
BURGLARY,201481700,05/27/2020,325 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73724,-84.39859,
LARCENY-NON VEHICLE,201481926,05/27/2020,1219 METROPOLITAN PKWY SW,301,Adair Park,V,33.72152,-84.40796,
AGG ASSAULT,201481939,05/27/2020,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67386,-84.37063,
AGG ASSAULT,201480061,05/27/2020,3525 PINE FOREST DR SE,313,South River Gardens,Z,33.65848,-84.3542,
BURGLARY,201480695,05/27/2020,543 ROCKWELL ST SW,302,Pittsburgh,V,33.73207,-84.40541,
LARCENY-NON VEHICLE,201480793,05/27/2020,1861 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70309,-84.38037,
BURGLARY,201480933,05/27/2020,1865 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70295,-84.38048,
LARCENY-NON VEHICLE,201481092,05/27/2020,2455 LAKEWOOD AVE SW,310,Polar Rock,Z,33.69746,-84.39932,
LARCENY-FROM VEHICLE,201481374,05/27/2020,942 HANK AARON DR SE,304,Peoplestown,V,33.72828,-84.38787,
BURGLARY,201481383,05/27/2020,1142 WINDSOR ST SW,302,Pittsburgh,V,33.72379,-84.39824,
BURGLARY,201481700,05/27/2020,325 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73724,-84.39859,
LARCENY-NON VEHICLE,201481926,05/27/2020,1219 METROPOLITAN PKWY SW,301,Adair Park,V,33.72152,-84.40796,
AGG ASSAULT,201481939,05/27/2020,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67386,-84.37063,
AGG ASSAULT,201480061,05/27/2020,3525 PINE FOREST DR SE,313,South River Gardens,Z,33.65848,-84.3542,
BURGLARY,201480695,05/27/2020,543 ROCKWELL ST SW,302,Pittsburgh,V,33.73207,-84.40541,
LARCENY-NON VEHICLE,201480793,05/27/2020,1861 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70309,-84.38037,
BURGLARY,201480933,05/27/2020,1865 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70295,-84.38048,
LARCENY-NON VEHICLE,201481092,05/27/2020,2455 LAKEWOOD AVE SW,310,Polar Rock,Z,33.69746,-84.39932,
LARCENY-FROM VEHICLE,201481374,05/27/2020,942 HANK AARON DR SE,304,Peoplestown,V,33.72828,-84.38787,
BURGLARY,201481383,05/27/2020,1142 WINDSOR ST SW,302,Pittsburgh,V,33.72379,-84.39824,
BURGLARY,201481700,05/27/2020,325 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73724,-84.39859,
LARCENY-NON VEHICLE,201481926,05/27/2020,1219 METROPOLITAN PKWY SW,301,Adair Park,V,33.72152,-84.40796,
AGG ASSAULT,201481939,05/27/2020,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67386,-84.37063,
BURGLARY,201470016,05/26/2020,1120 REBEL FOREST DR SE,308,Rebel Valley Forest,Z,33.68647,-84.35547,
LARCENY-NON VEHICLE,201470351,05/26/2020,180 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73656,-84.39376,
BURGLARY,201470575,05/26/2020,916 STONEWALL DR SE,308,Leila Valley,Z,33.69145,-84.35907,
BURGLARY,201470801,05/26/2020,2274 SPRINGDALE RD SW,309,Perkerson,X,33.6926,-84.41385,
BURGLARY,201470911,05/26/2020,1420 BEATIE AVE SW,301,Capitol View,X,33.71608,-84.41066,
LARCENY-NON VEHICLE,201471084,05/26/2020,1074 COLEMAN ST SW,302,Pittsburgh,V,33.72554,-84.40383,
AGG ASSAULT,201471142,05/26/2020,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
AUTO THEFT,201471343,05/26/2020,2141 MACON DR SW,310,Polar Rock,Z,33.69587,-84.38986,
BURGLARY,201470016,05/26/2020,1120 REBEL FOREST DR SE,308,Rebel Valley Forest,Z,33.68647,-84.35547,
LARCENY-NON VEHICLE,201470351,05/26/2020,180 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73656,-84.39376,
BURGLARY,201470575,05/26/2020,916 STONEWALL DR SE,308,Leila Valley,Z,33.69145,-84.35907,
BURGLARY,201470801,05/26/2020,2274 SPRINGDALE RD SW,309,Perkerson,X,33.6926,-84.41385,
BURGLARY,201470911,05/26/2020,1420 BEATIE AVE SW,301,Capitol View,X,33.71608,-84.41066,
LARCENY-NON VEHICLE,201471084,05/26/2020,1074 COLEMAN ST SW,302,Pittsburgh,V,33.72554,-84.40383,
AGG ASSAULT,201471142,05/26/2020,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
AUTO THEFT,201471343,05/26/2020,2141 MACON DR SW,310,Polar Rock,Z,33.69587,-84.38986,
BURGLARY,201470016,05/26/2020,1120 REBEL FOREST DR SE,308,Rebel Valley Forest,Z,33.68647,-84.35547,
LARCENY-NON VEHICLE,201470351,05/26/2020,180 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73656,-84.39376,
BURGLARY,201470575,05/26/2020,916 STONEWALL DR SE,308,Leila Valley,Z,33.69145,-84.35907,
BURGLARY,201470801,05/26/2020,2274 SPRINGDALE RD SW,309,Perkerson,X,33.6926,-84.41385,
BURGLARY,201470911,05/26/2020,1420 BEATIE AVE SW,301,Capitol View,X,33.71608,-84.41066,
LARCENY-NON VEHICLE,201471084,05/26/2020,1074 COLEMAN ST SW,302,Pittsburgh,V,33.72554,-84.40383,
AGG ASSAULT,201471142,05/26/2020,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
AUTO THEFT,201471343,05/26/2020,2141 MACON DR SW,310,Polar Rock,Z,33.69587,-84.38986,
BURGLARY,201470016,05/26/2020,1120 REBEL FOREST DR SE,308,Rebel Valley Forest,Z,33.68647,-84.35547,
LARCENY-NON VEHICLE,201470351,05/26/2020,180 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73656,-84.39376,
BURGLARY,201470575,05/26/2020,916 STONEWALL DR SE,308,Leila Valley,Z,33.69145,-84.35907,
BURGLARY,201470801,05/26/2020,2274 SPRINGDALE RD SW,309,Perkerson,X,33.6926,-84.41385,
BURGLARY,201470911,05/26/2020,1420 BEATIE AVE SW,301,Capitol View,X,33.71608,-84.41066,
LARCENY-NON VEHICLE,201471084,05/26/2020,1074 COLEMAN ST SW,302,Pittsburgh,V,33.72554,-84.40383,
AGG ASSAULT,201471142,05/26/2020,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
AUTO THEFT,201471343,05/26/2020,2141 MACON DR SW,310,Polar Rock,Z,33.69587,-84.38986,
BURGLARY,201470016,05/26/2020,1120 REBEL FOREST DR SE,308,Rebel Valley Forest,Z,33.68647,-84.35547,
LARCENY-NON VEHICLE,201470351,05/26/2020,180 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73656,-84.39376,
BURGLARY,201470575,05/26/2020,916 STONEWALL DR SE,308,Leila Valley,Z,33.69145,-84.35907,
BURGLARY,201470801,05/26/2020,2274 SPRINGDALE RD SW,309,Perkerson,X,33.6926,-84.41385,
BURGLARY,201470911,05/26/2020,1420 BEATIE AVE SW,301,Capitol View,X,33.71608,-84.41066,
LARCENY-NON VEHICLE,201471084,05/26/2020,1074 COLEMAN ST SW,302,Pittsburgh,V,33.72554,-84.40383,
AGG ASSAULT,201471142,05/26/2020,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
AUTO THEFT,201471343,05/26/2020,2141 MACON DR SW,310,Polar Rock,Z,33.69587,-84.38986,
BURGLARY,201470016,05/26/2020,1120 REBEL FOREST DR SE,308,Rebel Valley Forest,Z,33.68647,-84.35547,
LARCENY-NON VEHICLE,201470351,05/26/2020,180 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73656,-84.39376,
BURGLARY,201470575,05/26/2020,916 STONEWALL DR SE,308,Leila Valley,Z,33.69145,-84.35907,
BURGLARY,201470801,05/26/2020,2274 SPRINGDALE RD SW,309,Perkerson,X,33.6926,-84.41385,
BURGLARY,201470911,05/26/2020,1420 BEATIE AVE SW,301,Capitol View,X,33.71608,-84.41066,
LARCENY-NON VEHICLE,201471084,05/26/2020,1074 COLEMAN ST SW,302,Pittsburgh,V,33.72554,-84.40383,
AGG ASSAULT,201471142,05/26/2020,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
AUTO THEFT,201471343,05/26/2020,2141 MACON DR SW,310,Polar Rock,Z,33.69587,-84.38986,
BURGLARY,201470016,05/26/2020,1120 REBEL FOREST DR SE,308,Rebel Valley Forest,Z,33.68647,-84.35547,
LARCENY-NON VEHICLE,201470351,05/26/2020,180 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73656,-84.39376,
BURGLARY,201470575,05/26/2020,916 STONEWALL DR SE,308,Leila Valley,Z,33.69145,-84.35907,
BURGLARY,201470911,05/26/2020,1420 BEATIE AVE SW,301,Capitol View,X,33.71608,-84.41066,
LARCENY-NON VEHICLE,201471084,05/26/2020,1074 COLEMAN ST SW,302,Pittsburgh,V,33.72554,-84.40383,
AGG ASSAULT,201471142,05/26/2020,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
AUTO THEFT,201471343,05/26/2020,2141 MACON DR SW,310,Polar Rock,Z,33.69587,-84.38986,
LARCENY-NON VEHICLE,201471570,05/26/2020,1055 SIMS ST SW,302,Pittsburgh,V,33.72609,-84.40339,
LARCENY-NON VEHICLE,200141570,05/26/2020,1055 SIMS ST,302,Lindridge/Martin Manor,F,33.8168,-84.35223,
LARCENY-NON VEHICLE,201420468,05/25/2020,3635 SOUTHSIDE INDS PKWY,313,Blair Villa/Poole Creek,Z,33.65231,-84.39602,
AUTO THEFT,201460449,05/25/2020,205 UPSHAW ST SW,307,Joyland,Y,33.71124,-84.39561,
LARCENY-NON VEHICLE,201460649,05/25/2020,1978 FREEMONT ST SE,307,Lakewood Heights,Y,33.69988,-84.37826,
BURGLARY,201460708,05/25/2020,2042 SYLVAN RD SW,306,Sylvan Hills,X,33.69911,-84.41819,
LARCENY-FROM VEHICLE,201460719,05/25/2020,840 MIDWAY ST SE,308,Leila Valley,Z,33.69018,-84.36211,
AGG ASSAULT,201460987,05/25/2020,390 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70504,-84.35794,
LARCENY-NON VEHICLE,201461143,05/25/2020,3109 EMPIRE BLVD SW,312,Glenrose Heights,Z,33.66983,-84.39356,
AUTO THEFT,201461452,05/25/2020,765 BROOKLINE ST SW,301,Adair Park,V,33.72735,-84.41272,
BURGLARY,201461940,05/25/2020,1978 BROWNS MILL RD SE,307,Lakewood Heights,Y,33.69994,-84.37486,
LARCENY-NON VEHICLE,201420468,05/25/2020,3635 SOUTHSIDE INDS PKWY,313,Blair Villa/Poole Creek,Z,33.65231,-84.39602,
AUTO THEFT,201460449,05/25/2020,205 UPSHAW ST SW,307,Joyland,Y,33.71124,-84.39561,
LARCENY-NON VEHICLE,201460649,05/25/2020,1978 FREEMONT ST SE,307,Lakewood Heights,Y,33.69988,-84.37826,
BURGLARY,201460708,05/25/2020,2042 SYLVAN RD SW,306,Sylvan Hills,X,33.69911,-84.41819,
LARCENY-FROM VEHICLE,201460719,05/25/2020,840 MIDWAY ST SE,308,Leila Valley,Z,33.69018,-84.36211,
AGG ASSAULT,201460987,05/25/2020,390 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70504,-84.35794,
AUTO THEFT,201461452,05/25/2020,765 BROOKLINE ST SW,301,Adair Park,V,33.72735,-84.41272,
BURGLARY,201461940,05/25/2020,1978 BROWNS MILL RD SE,307,Lakewood Heights,Y,33.69994,-84.37486,
LARCENY-NON VEHICLE,201420468,05/25/2020,3635 SOUTHSIDE INDS PKWY,313,Blair Villa/Poole Creek,Z,33.65231,-84.39602,
AUTO THEFT,201460449,05/25/2020,205 UPSHAW ST SW,307,Joyland,Y,33.71124,-84.39561,
LARCENY-NON VEHICLE,201460649,05/25/2020,1978 FREEMONT ST SE,307,Lakewood Heights,Y,33.69988,-84.37826,
BURGLARY,201460708,05/25/2020,2042 SYLVAN RD SW,306,Sylvan Hills,X,33.69911,-84.41819,
LARCENY-FROM VEHICLE,201460719,05/25/2020,840 MIDWAY ST SE,308,Leila Valley,Z,33.69018,-84.36211,
AGG ASSAULT,201460987,05/25/2020,390 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70504,-84.35794,
AUTO THEFT,201461452,05/25/2020,765 BROOKLINE ST SW,301,Adair Park,V,33.72735,-84.41272,
BURGLARY,201461940,05/25/2020,1978 BROWNS MILL RD SE,307,Lakewood Heights,Y,33.69994,-84.37486,
LARCENY-NON VEHICLE,201420468,05/25/2020,3635 SOUTHSIDE INDS PKWY,313,Blair Villa/Poole Creek,Z,33.65231,-84.39602,
AUTO THEFT,201460449,05/25/2020,205 UPSHAW ST SW,307,Joyland,Y,33.71124,-84.39561,
LARCENY-NON VEHICLE,201460649,05/25/2020,1978 FREEMONT ST SE,307,Lakewood Heights,Y,33.69988,-84.37826,
BURGLARY,201460708,05/25/2020,2042 SYLVAN RD SW,306,Sylvan Hills,X,33.69911,-84.41819,
LARCENY-FROM VEHICLE,201460719,05/25/2020,840 MIDWAY ST SE,308,Leila Valley,Z,33.69018,-84.36211,
AGG ASSAULT,201460987,05/25/2020,390 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70504,-84.35794,
AUTO THEFT,201461452,05/25/2020,765 BROOKLINE ST SW,301,Adair Park,V,33.72735,-84.41272,
BURGLARY,201461940,05/25/2020,1978 BROWNS MILL RD SE,307,Lakewood Heights,Y,33.69994,-84.37486,
LARCENY-NON VEHICLE,201420468,05/25/2020,3635 SOUTHSIDE INDS PKWY,313,Blair Villa/Poole Creek,Z,33.65231,-84.39602,
AUTO THEFT,201460449,05/25/2020,205 UPSHAW ST SW,307,Joyland,Y,33.71124,-84.39561,
LARCENY-NON VEHICLE,201460649,05/25/2020,1978 FREEMONT ST SE,307,Lakewood Heights,Y,33.69988,-84.37826,
BURGLARY,201460708,05/25/2020,2042 SYLVAN RD SW,306,Sylvan Hills,X,33.69911,-84.41819,
LARCENY-FROM VEHICLE,201460719,05/25/2020,840 MIDWAY ST SE,308,Leila Valley,Z,33.69018,-84.36211,
AGG ASSAULT,201460987,05/25/2020,390 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70504,-84.35794,
AUTO THEFT,201461452,05/25/2020,765 BROOKLINE ST SW,301,Adair Park,V,33.72735,-84.41272,
BURGLARY,201461940,05/25/2020,1978 BROWNS MILL RD SE,307,Lakewood Heights,Y,33.69994,-84.37486,
LARCENY-NON VEHICLE,201420468,05/25/2020,3635 SOUTHSIDE INDS PKWY,313,Blair Villa/Poole Creek,Z,33.65231,-84.39602,
AUTO THEFT,201460449,05/25/2020,205 UPSHAW ST SW,307,Joyland,Y,33.71124,-84.39561,
LARCENY-NON VEHICLE,201460649,05/25/2020,1978 FREEMONT ST SE,307,Lakewood Heights,Y,33.69988,-84.37826,
BURGLARY,201460708,05/25/2020,2042 SYLVAN RD SW,306,Sylvan Hills,X,33.69911,-84.41819,
LARCENY-FROM VEHICLE,201460719,05/25/2020,840 MIDWAY ST SE,308,Leila Valley,Z,33.69018,-84.36211,
AGG ASSAULT,201460987,05/25/2020,390 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70504,-84.35794,
AUTO THEFT,201461452,05/25/2020,765 BROOKLINE ST SW,301,Adair Park,V,33.72735,-84.41272,
BURGLARY,201461940,05/25/2020,1978 BROWNS MILL RD SE,307,Lakewood Heights,Y,33.69994,-84.37486,
AUTO THEFT,201460449,05/25/2020,205 UPSHAW ST SW,307,Joyland,Y,33.71124,-84.39561,
LARCENY-NON VEHICLE,201460649,05/25/2020,1978 FREEMONT ST SE,307,Lakewood Heights,Y,33.69988,-84.37826,
BURGLARY,201460708,05/25/2020,2042 SYLVAN RD SW,306,Sylvan Hills,X,33.69911,-84.41819,
LARCENY-FROM VEHICLE,201460719,05/25/2020,840 MIDWAY ST SE,308,Leila Valley,Z,33.69018,-84.36211,
AGG ASSAULT,201460987,05/25/2020,390 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70504,-84.35794,
AUTO THEFT,201461452,05/25/2020,765 BROOKLINE ST SW,301,Adair Park,V,33.72735,-84.41272,
BURGLARY,201461940,05/25/2020,1978 BROWNS MILL RD SE,307,Lakewood Heights,Y,33.69994,-84.37486,
LARCENY-NON VEHICLE,201420468,05/25/2020,3635 SOUTHSIDE INDS PKWY,313,Blair Villa/Poole Creek,Z,33.65231,-84.39602,
AUTO THEFT,201450657,05/24/2020,2199 BROWNS MILL RD SE,310,Lakewood,Z,33.69389,-84.37411,
AGG ASSAULT,201450937,05/24/2020,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
AGG ASSAULT,201451046,05/24/2020,1695 PRYOR RD SW,307,Betmar LaVilla,Y,33.70894,-84.39374,
BURGLARY,201451177,05/24/2020,230 CLEVELAND AVE SW @PIGGLY WIGGLY,311,Glenrose Heights,Z,33.68012,-84.39573,
LARCENY-FROM VEHICLE,201451335,05/24/2020,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
AGG ASSAULT,201451383,05/24/2020,2110 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.69692,-84.408,
AUTO THEFT,201450657,05/24/2020,2199 BROWNS MILL RD SE,310,Lakewood,Z,33.69389,-84.37411,
AGG ASSAULT,201450937,05/24/2020,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
AGG ASSAULT,201451046,05/24/2020,1695 PRYOR RD SW,307,Betmar LaVilla,Y,33.70894,-84.39374,
BURGLARY,201451177,05/24/2020,230 CLEVELAND AVE SW @PIGGLY WIGGLY,311,Glenrose Heights,Z,33.68012,-84.39573,
LARCENY-FROM VEHICLE,201451335,05/24/2020,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
AGG ASSAULT,201451383,05/24/2020,2110 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.69692,-84.408,
AUTO THEFT,201450657,05/24/2020,2199 BROWNS MILL RD SE,310,Lakewood,Z,33.69389,-84.37411,
AGG ASSAULT,201450937,05/24/2020,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
AGG ASSAULT,201451046,05/24/2020,1695 PRYOR RD SW,307,Betmar LaVilla,Y,33.70894,-84.39374,
BURGLARY,201451177,05/24/2020,230 CLEVELAND AVE SW @PIGGLY WIGGLY,311,Glenrose Heights,Z,33.68012,-84.39573,
LARCENY-FROM VEHICLE,201451335,05/24/2020,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
AGG ASSAULT,201451383,05/24/2020,2110 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.69692,-84.408,
AUTO THEFT,201450657,05/24/2020,2199 BROWNS MILL RD SE,310,Lakewood,Z,33.69389,-84.37411,
AGG ASSAULT,201450937,05/24/2020,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
AGG ASSAULT,201451046,05/24/2020,1695 PRYOR RD SW,307,Betmar LaVilla,Y,33.70894,-84.39374,
BURGLARY,201451177,05/24/2020,230 CLEVELAND AVE SW @PIGGLY WIGGLY,311,Glenrose Heights,Z,33.68012,-84.39573,
LARCENY-FROM VEHICLE,201451335,05/24/2020,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
AGG ASSAULT,201451383,05/24/2020,2110 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.69692,-84.408,
AUTO THEFT,201450657,05/24/2020,2199 BROWNS MILL RD SE,310,Lakewood,Z,33.69389,-84.37411,
AGG ASSAULT,201450937,05/24/2020,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
AGG ASSAULT,201451046,05/24/2020,1695 PRYOR RD SW,307,Betmar LaVilla,Y,33.70894,-84.39374,
BURGLARY,201451177,05/24/2020,230 CLEVELAND AVE SW @PIGGLY WIGGLY,311,Glenrose Heights,Z,33.68012,-84.39573,
LARCENY-FROM VEHICLE,201451335,05/24/2020,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
AGG ASSAULT,201451383,05/24/2020,2110 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.69692,-84.408,
AUTO THEFT,201450657,05/24/2020,2199 BROWNS MILL RD SE,310,Lakewood,Z,33.69389,-84.37411,
AGG ASSAULT,201450937,05/24/2020,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
AGG ASSAULT,201451046,05/24/2020,1695 PRYOR RD SW,307,Betmar LaVilla,Y,33.70894,-84.39374,
BURGLARY,201451177,05/24/2020,230 CLEVELAND AVE SW @PIGGLY WIGGLY,311,Glenrose Heights,Z,33.68012,-84.39573,
LARCENY-FROM VEHICLE,201451335,05/24/2020,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
AGG ASSAULT,201451383,05/24/2020,2110 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.69692,-84.408,
AUTO THEFT,201450657,05/24/2020,2199 BROWNS MILL RD SE,310,Lakewood,Z,33.69389,-84.37411,
AGG ASSAULT,201451046,05/24/2020,1695 PRYOR RD SW,307,Betmar LaVilla,Y,33.70894,-84.39374,
BURGLARY,201451177,05/24/2020,230 CLEVELAND AVE SW @PIGGLY WIGGLY,311,Glenrose Heights,Z,33.68012,-84.39573,
AGG ASSAULT,201451383,05/24/2020,2110 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.69692,-84.408,
LARCENY-FROM VEHICLE,201440691,05/23/2020,2272 JERNIGAN DR SE,310,Lakewood,Z,33.69208,-84.37223,
LARCENY-NON VEHICLE,201440911,05/23/2020,670 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.7066,-84.36403,
BURGLARY,201441217,05/23/2020,2175 BICKNELL DR SW,310,Polar Rock,Z,33.69521,-84.39806,
LARCENY-FROM VEHICLE,201441231,05/23/2020,2161 MORELAND AVE SE,308,Norwood Manor,Z,33.69498,-84.35195,
