UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,191450312,05/25/2019,2345 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81906,-84.3513,
LARCENY-FROM VEHICLE,191452101,05/25/2019,540 17TH ST NW,207,Loring Heights,E,33.79138,-84.40688,
LARCENY-NON VEHICLE,191451544,05/25/2019,3637 PEACHTREE RD NE,210,Lenox,B,33.85325,-84.35832,
AUTO THEFT,191440944,05/24/2019,2175 PIEDMONT RD NE,211,Lindridge/Martin Manor,F,33.81716,-84.36632,
LARCENY-FROM VEHICLE,191441858,05/24/2019,4012 PEACHTREE DUNWOODY RD NE,209,North Buckhead,B,33.86463,-84.35889,
LARCENY-FROM VEHICLE,191441913,05/24/2019,77 W PACES FERRY RD NW,206,South Tuxedo Park,B,33.84064,-84.38193,
LARCENY-FROM VEHICLE,191442077,05/24/2019,1814 PEACHTREE ST NW,207,Ardmore,E,33.80444,-84.39382,
LARCENY-FROM VEHICLE,191442186,05/24/2019,518 MAIN ST NE,211,Lindbergh/Morosgo,B,33.82268,-84.37027,
LARCENY-FROM VEHICLE,191442532,05/24/2019,764 MIAMI CIR NE,211,Lindbergh/Morosgo,B,33.83188,-84.36198,
LARCENY-FROM VEHICLE,191442301,05/24/2019,3340 PEACHTREE RD NE,208,North Buckhead,B,33.84743,-84.37089,
LARCENY-FROM VEHICLE,191442264,05/24/2019,205 CAMDEN RD NE,207,Brookwood Hills,E,33.80865,-84.38708,
LARCENY-NON VEHICLE,191441835,05/24/2019,2539 PIEDMONT RD NE @TARGET - PIEDMONT,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-NON VEHICLE,191441139,05/24/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,191442006,05/24/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
AGG ASSAULT,191441474,05/24/2019,3184 ROSWELL RD,208,South Tuxedo Park,B,33.84213,-84.37923,
BURGLARY,191440756,05/24/2019,2115 MONROE DR NE,212,Piedmont Heights,F,33.81021,-84.37274,
BURGLARY,191431818,05/23/2019,507 BISHOP ST NW,207,Loring Heights,E,33.79231,-84.40486,
BURGLARY,191430966,05/23/2019,2470 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82205,-84.35239,
ROBBERY,191432471,05/23/2019,3500 PEACHTREE RD NE,208,North Buckhead,B,33.85302,-84.36278,
AGG ASSAULT,191432387,05/23/2019,1951 PIEDMONT CIR NE,212,Piedmont Heights,F,33.81069,-84.36742,
LARCENY-NON VEHICLE,191431924,05/23/2019,3393 PEACHTREE RD NE,210,Lenox,B,33.84884,-84.36475,
LARCENY-NON VEHICLE,191431415,05/23/2019,3393 PEACHTREE RD NE @LENOX SQUARE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191431159,05/23/2019,2539 PIEDMONT RD NE @TARGET,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-NON VEHICLE,191431737,05/23/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-FROM VEHICLE,191431563,05/23/2019,800 FORREST ST NW,207,Berkeley Park,D,33.79583,-84.41412,
LARCENY-FROM VEHICLE,191432468,05/23/2019,3330 PIEDMONT RD NE,208,Buckhead Forest,B,33.84564,-84.37462,
LARCENY-FROM VEHICLE,191430783,05/23/2019,4305 ARBOR GATES DR NE,210,Pine Hills,B,33.82648,-84.35856,
LARCENY-NON VEHICLE,191430699,05/23/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,191430537,05/23/2019,2151 PEACHTREE RD NE,207,,E,33.8131,-84.39217,
LARCENY-NON VEHICLE,191422549,05/22/2019,3380 PEACHTREE RD NE,208,North Buckhead,B,33.84969,-84.36617,
LARCENY-NON VEHICLE,191420471,05/22/2019,2319 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81801,-84.35136,
LARCENY-NON VEHICLE,191422418,05/22/2019,1001 GARDEN VIEW DR NE,210,Pine Hills,B,33.84895,-84.34904,
LARCENY-NON VEHICLE,191420588,05/22/2019,340 ARMOUR DR NE,212,,E,33.8135,-84.3775,
AUTO THEFT,191420547,05/22/2019,2266 MELANTE DR NE,212,Lindridge/Martin Manor,F,33.81732,-84.3544,
LARCENY-FROM VEHICLE,191422333,05/22/2019,1931 PEACHTREE RD NE,207,Brookwood Hills,E,33.80774,-84.39361,
LARCENY-FROM VEHICLE,191422395,05/22/2019,3279 ROSWELL RD NE,208,Buckhead Forest,B,33.84482,-84.37999,
LARCENY-NON VEHICLE,191421527,05/22/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191421150,05/22/2019,2080 DEFOORS FERRY RD NW,204,Underwood Hills,D,33.81256,-84.42559,
BURGLARY,191420125,05/22/2019,2399 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.8201,-84.36481,
BURGLARY,191410534,05/21/2019,2441 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82135,-84.35055,
AGG ASSAULT,191410067,05/21/2019,1715 HOWELL MILL RD NW,204,Berkeley Park,D,33.80181,-84.41267,
BURGLARY,191410429,05/21/2019,740 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82598,-84.36335,
LARCENY-NON VEHICLE,191411247,05/21/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191411261,05/21/2019,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,191411638,05/21/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,191411818,05/21/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191412021,05/21/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,191412162,05/21/2019,1943 PEACHTREE RD NW,207,Brookwood Hills,E,33.80799,-84.39355,
LARCENY-FROM VEHICLE,191412383,05/21/2019,3201 CAINS HILL PLACE,206,South Tuxedo Park,B,33.84124,-84.38057,
LARCENY-FROM VEHICLE,191410892,05/21/2019,3242 PEACHTREE RD NE,208,Buckhead Forest,B,33.84286,-84.37291,
LARCENY-FROM VEHICLE,191410915,05/21/2019,12 HONOUR AVE NW,206,South Tuxedo Park,B,33.85173,-84.38356,
LARCENY-FROM VEHICLE,191410978,05/21/2019,2470 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82205,-84.35239,
LARCENY-FROM VEHICLE,191411110,05/21/2019,1350 COLLIER RD NW,204,Underwood Hills,D,33.81076,-84.43195,
LARCENY-FROM VEHICLE,191410344,05/21/2019,120 BISCAYNE DR NW,205,,C,33.81533,-84.39402,
LARCENY-FROM VEHICLE,191410418,05/21/2019,2671 RIVERS RD NW,206,Peachtree Heights West,B,33.82754,-84.38919,
LARCENY-FROM VEHICLE,191410421,05/21/2019,3235 ROSWELL RD NE,208,Buckhead Forest,B,33.84341,-84.37853,
LARCENY-NON VEHICLE,191410922,05/21/2019,3315 ROSWELL RD NE @BUCKHEAD PLAZA APTS,208,Buckhead Forest,B,33.84597,-84.38053,
AUTO THEFT,191401394,05/20/2019,508 MAIN ST NE,211,Lindbergh/Morosgo,B,33.8227,-84.37056,
LARCENY-FROM VEHICLE,191402253,05/20/2019,4475 ROSWELL RD NE,209,North Buckhead,B,33.87728,-84.37949,
LARCENY-FROM VEHICLE,191400417,05/20/2019,540 PHARR RD NE,206,Buckhead Village,B,33.83707,-84.37018,
LARCENY-FROM VEHICLE,191400567,05/20/2019,3380 PEACHTREE RD NE,208,North Buckhead,B,33.84892,-84.36597,
LARCENY-FROM VEHICLE,191401806,05/20/2019,925 CANTERBURY RD NE,210,Pine Hills,B,33.8278,-84.3563,
LARCENY-FROM VEHICLE,191401108,05/20/2019,1301 SUMMIT NORTH DR NE,211,Lindbergh/Morosgo,B,33.82779,-84.36137,
LARCENY-FROM VEHICLE,191402291,05/20/2019,2303 PEACHTREE RD NE,211,Peachtree Hills,B,33.81769,-84.38901,
LARCENY-FROM VEHICLE,191402247,05/20/2019,1960 CHESHIRE BRIDGE RD NE,212,Morningside/Lenox Park,F,33.81092,-84.3591,
LARCENY-FROM VEHICLE,191402248,05/20/2019,100 BAGLEY ST NE,206,Garden Hills,B,33.83629,-84.37391,
LARCENY-FROM VEHICLE,191402256,05/20/2019,2915 PEACHTREE RD,206,Garden Hills,B,33.83465,-84.38212,
LARCENY-NON VEHICLE,191400922,05/20/2019,101 BUCKHEAD AVE NE,206,Buckhead Village,B,33.83797,-84.38072,
LARCENY-NON VEHICLE,191402087,05/20/2019,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-NON VEHICLE,191401181,05/20/2019,2539 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
ROBBERY,191401283,05/20/2019,3135 ARGONNE DR NW,205,Argonne Forest,C,33.84059,-84.40674,
AGG ASSAULT,191392148,05/19/2019,2430 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82149,-84.35161,
LARCENY-FROM VEHICLE,191392045,05/19/2019,737 MIAMI CIR NE,211,Lindbergh/Morosgo,B,33.83188,-84.36198,
LARCENY-FROM VEHICLE,191391011,05/19/2019,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,207,,E,33.80881,-84.3951,
LARCENY-FROM VEHICLE,191391175,05/19/2019,761 SIDNEY MARCUS BLVD NE @QUICK TRIP - SIDNEY,211,Lindbergh/Morosgo,B,33.82545,-84.36218,
AUTO THEFT,191391048,05/19/2019,1962 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80784,-84.41268,
AUTO THEFT,191382233,05/18/2019,1000 PARK AVE NE,208,Grant Park,W,33.72804,-84.37043,
AUTO THEFT,191382552,05/18/2019,1341 NORTHSIDE DR NW,207,Loring Heights,E,33.79169,-84.40743,
AUTO THEFT,191381180,05/18/2019,77 E ANDREWS DR NW,206,South Tuxedo Park,B,33.84462,-84.38339,
LARCENY-FROM VEHICLE,191381751,05/18/2019,1313 W PACES FERRY RD NW,202,Randall Mill,A,33.84933,-84.43048,
LARCENY-FROM VEHICLE,191381206,05/18/2019,3669 TUXEDO RD NW,202,Tuxedo Park,A,33.85392,-84.39701,
LARCENY-FROM VEHICLE,191381337,05/18/2019,508 MAIN ST NE,211,Lindbergh/Morosgo,B,33.8227,-84.37056,
LARCENY-FROM VEHICLE,191380500,05/18/2019,2323 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.81869,-84.36622,
LARCENY-FROM VEHICLE,191381300,05/18/2019,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116,
LARCENY-FROM VEHICLE,191382422,05/18/2019,629  ANTONE ST NW,207,Berkeley Park,D,33.79911,-84.40905,
BURGLARY,191380645,05/18/2019,4702 PEACHTREE PARK DR NE,207,,E,33.8137,-84.38981,
BURGLARY,191380265,05/18/2019,3180 ROSWELL RD NW,206,South Tuxedo Park,B,33.84193,-84.37974,
BURGLARY,191380681,05/18/2019,3165 E SHADOWLAWN AVE NE,206,Buckhead Village,B,33.84136,-84.37385,
LARCENY-NON VEHICLE,191380892,05/18/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,191371362,05/17/2019,3393 PEACHTREE RD,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191371350,05/17/2019,1801 HOWELL MILL ROAD,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,191371463,05/17/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
BURGLARY,191371022,05/17/2019,485 KINGSWOOD LN NW,205,Wyngate,C,33.83269,-84.40359,
BURGLARY,191371180,05/17/2019,2115 MONROE DR NE,212,Piedmont Heights,F,33.81007,-84.3713,
AGG ASSAULT,191371254,05/17/2019,2965 PEACHTREE RD NE,206,Garden Hills,B,33.83588,-84.38133,
LARCENY-FROM VEHICLE,191372251,05/17/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,191372134,05/17/2019,764 MIAMI CIR NE,211,Lindbergh/Morosgo,B,33.83188,-84.36198,
LARCENY-FROM VEHICLE,191371948,05/17/2019,1776 CHESHIRE BRIDGE RD NE,212,Morningside/Lenox Park,F,33.80875,-84.36471,
LARCENY-FROM VEHICLE,191371718,05/17/2019,371 E PACES FERRY RD NE,206,Buckhead Village,B,33.8384,-84.37493,
LARCENY-FROM VEHICLE,191371401,05/17/2019,4285 ROSWELL RD NE,209,North Buckhead,B,33.87204,-84.38042,
AUTO THEFT,191371903,05/17/2019,1750 ELLSWORTH INDUSTRIAL BLVD NW,204,Underwood Hills,D,33.80323,-84.42711,
LARCENY-NON VEHICLE,191370509,05/17/2019,415 ARMOUR DR,212,,F,33.81267,-84.37412,
LARCENY-NON VEHICLE,191370393,05/17/2019,1925 MONROE DR NE,212,Piedmont Heights,F,33.80856,-84.37506,
LARCENY-NON VEHICLE,191361075,05/16/2019,688 MOUNTAIN DR NE,209,North Buckhead,B,33.86751,-84.36476,
LARCENY-NON VEHICLE,191361799,05/16/2019,55 BENNETT ST NW,207,,C,33.81219,-84.3942,
AUTO THEFT,191360386,05/16/2019,499 NORTHSIDE CIR NW,207,Loring Heights,E,33.79742,-84.40671,
LARCENY-FROM VEHICLE,191352499,05/16/2019,250 PHARR RD NE,206,Buckhead Village,B,33.83732,-84.3786,
LARCENY-FROM VEHICLE,191361459,05/16/2019,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,207,,E,33.80881,-84.3951,
LARCENY-NON VEHICLE,191362196,05/16/2019,3495 BUCKHEAD LOOP NE,208,North Buckhead,B,33.85242,-84.36703,
LARCENY-NON VEHICLE,191362162,05/16/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191360597,05/16/2019,2345 PEACHTREE RD NE,211,Peachtree Hills,B,33.81878,-84.38861,
LARCENY-NON VEHICLE,191351531,05/15/2019,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,191352049,05/15/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
ROBBERY,191340162,05/15/2019,1715 NORTHSIDE DR NW,207,Loring Heights,E,33.80181,-84.4071,
AGG ASSAULT,191350154,05/15/2019,780 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82309,-84.36327,
BURGLARY,191351747,05/15/2019,507 BISHOP ST NW,207,Loring Heights,E,33.79231,-84.40486,
LARCENY-FROM VEHICLE,191351987,05/15/2019,3175 ROSWELL RD NE,208,Buckhead Forest,B,33.84175,-84.37832,
LARCENY-NON VEHICLE,191350924,05/15/2019,1715 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-FROM VEHICLE,191350036,05/15/2019,1968 PEACHTREE RD NW,207,,E,33.81,-84.39583,
LARCENY-FROM VEHICLE,191350417,05/15/2019,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84413,-84.37409,
AUTO THEFT,191350463,05/15/2019,784 COLLIER RD NW,205,Brandon,C,33.83083,-84.41907,
AUTO THEFT,191350360,05/15/2019,664 DARLINGTON CIR NE,211,Peachtree Park,B,33.8324,-84.36488,
AUTO THEFT,191351145,05/15/2019,1260 COLLIER RD NW,204,Underwood Hills,D,33.81191,-84.42835,
LARCENY-NON VEHICLE,191351890,05/15/2019,2470 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82236,-84.35173,
LARCENY-NON VEHICLE,191350978,05/15/2019,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191351504,05/15/2019,88 W PACES FERRY RD NW,206,Peachtree Heights West,B,33.84084,-84.3836,
LARCENY-NON VEHICLE,191340904,05/14/2019,3311 W ROXBORO RD NE,210,Pine Hills,B,33.84481,-84.34857,
AUTO THEFT,191342253,05/14/2019,1209 COLLIER RD NW,204,,C,33.81161,-84.42571,
AUTO THEFT,191342326,05/14/2019,2072 DEFOORS FERRY RD NW,204,Underwood Hills,D,33.81225,-84.4261,
AUTO THEFT,191340767,05/14/2019,1000 PARK AVE,208,North Buckhead,B,33.85564,-84.36109,
AUTO THEFT,191340280,05/14/2019,365 PEACHTREE HILLS AVE NE,211,Peachtree Hills,B,33.8203,-84.37302,
AUTO THEFT,191340163,05/14/2019,3004 PIEDMONT RD NE,206,Garden Hills,B,33.83665,-84.36838,
LARCENY-FROM VEHICLE,191342162,05/14/2019,2451 PEACHTREE RD NE,211,Peachtree Hills,B,33.8212,-84.38754,
LARCENY-FROM VEHICLE,191342220,05/14/2019,1950 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80838,-84.41356,
LARCENY-FROM VEHICLE,191342304,05/14/2019,1812 PEACHTREE ST NW,207,Ardmore,E,33.80426,-84.39375,
LARCENY-FROM VEHICLE,191342222,05/14/2019,1193 COLLIER RD NW,204,,C,33.81172,-84.4245,
LARCENY-FROM VEHICLE,191340380,05/14/2019,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,207,,E,33.81,-84.39583,
LARCENY-FROM VEHICLE,191341111,05/14/2019,3017 HABERSHAM WAY NW,206,Peachtree Heights West,B,33.83571,-84.3922,
LARCENY-FROM VEHICLE,191342395,05/14/2019,4475 ROSWELL RD NE,209,North Buckhead,B,33.87728,-84.37949,
LARCENY-FROM VEHICLE,191340627,05/14/2019,3200 LENOX RD NE,210,Pine Hills,B,33.84329,-84.35877,
