UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
ROBBERY,201430262,05/22/2020,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
ROBBERY,201430791,05/22/2020,3509 MARTIN L KING JR DR NW,111,Adamsville,H,33.7581,-84.50258,
LARCENY-NON VEHICLE,201430139,05/22/2020,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
ROBBERY,201430262,05/22/2020,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
ROBBERY,201430791,05/22/2020,3509 MARTIN L KING JR DR NW,111,Adamsville,H,33.7581,-84.50258,
LARCENY-NON VEHICLE,201430139,05/22/2020,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
ROBBERY,201430262,05/22/2020,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
LARCENY-FROM VEHICLE,201420949,05/21/2020,3350 DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78988,-84.49956,
LARCENY-NON VEHICLE,201421188,05/21/2020,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
AUTO THEFT,201422080,05/21/2020,2535 CENTER ST NW,113,Carey Park,G,33.79029,-84.4712,
LARCENY-FROM VEHICLE,201420949,05/21/2020,3350 DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78988,-84.49956,
LARCENY-NON VEHICLE,201421188,05/21/2020,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
AUTO THEFT,201422080,05/21/2020,2535 CENTER ST NW,113,Carey Park,G,33.79029,-84.4712,
LARCENY-FROM VEHICLE,201420949,05/21/2020,3350 DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78988,-84.49956,
LARCENY-NON VEHICLE,201421188,05/21/2020,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
AUTO THEFT,201422080,05/21/2020,2535 CENTER ST NW,113,Carey Park,G,33.79029,-84.4712,
LARCENY-FROM VEHICLE,201420949,05/21/2020,3350 DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78988,-84.49956,
LARCENY-NON VEHICLE,201421188,05/21/2020,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
AUTO THEFT,201422080,05/21/2020,2535 CENTER ST NW,113,Carey Park,G,33.79029,-84.4712,
LARCENY-FROM VEHICLE,201420949,05/21/2020,3350 DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78988,-84.49956,
LARCENY-NON VEHICLE,201421188,05/21/2020,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
AUTO THEFT,201422080,05/21/2020,2535 CENTER ST NW,113,Carey Park,G,33.79029,-84.4712,
LARCENY-FROM VEHICLE,201420949,05/21/2020,3350 DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78988,-84.49956,
LARCENY-NON VEHICLE,201421188,05/21/2020,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
AUTO THEFT,201422080,05/21/2020,2535 CENTER ST NW,113,Carey Park,G,33.79029,-84.4712,
LARCENY-FROM VEHICLE,201420949,05/21/2020,3350 DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78988,-84.49956,
LARCENY-NON VEHICLE,201421188,05/21/2020,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
AUTO THEFT,201422080,05/21/2020,2535 CENTER ST NW,113,Carey Park,G,33.79029,-84.4712,
LARCENY-NON VEHICLE,201410038,05/20/2020,1 SANDY CREEK RD SW,114,Bankhead/Bolton,H,33.78714,-84.50984,
AUTO THEFT,201410652,05/20/2020,901 HALL ST,109,Almond Park,G,33.78053,-84.46571,
BURGLARY,201410930,05/20/2020,1172 FIELD RD NW,113,Brookview Heights,G,33.78768,-84.48428,
LARCENY-NON VEHICLE,201411692,05/20/2020,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,201412027,05/20/2020,2621 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77617,-84.47272,
LARCENY-NON VEHICLE,201410038,05/20/2020,1 SANDY CREEK RD SW,114,Bankhead/Bolton,H,33.78714,-84.50984,
AUTO THEFT,201410652,05/20/2020,901 HALL ST,109,Almond Park,G,33.78053,-84.46571,
BURGLARY,201410930,05/20/2020,1172 FIELD RD NW,113,Brookview Heights,G,33.78768,-84.48428,
LARCENY-NON VEHICLE,201411692,05/20/2020,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,201412027,05/20/2020,2621 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77617,-84.47272,
LARCENY-NON VEHICLE,201410038,05/20/2020,1 SANDY CREEK RD SW,114,Bankhead/Bolton,H,33.78714,-84.50984,
AUTO THEFT,201410652,05/20/2020,901 HALL ST,109,Almond Park,G,33.78053,-84.46571,
BURGLARY,201410930,05/20/2020,1172 FIELD RD NW,113,Brookview Heights,G,33.78768,-84.48428,
LARCENY-NON VEHICLE,201411692,05/20/2020,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,201412027,05/20/2020,2621 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77617,-84.47272,
LARCENY-NON VEHICLE,201410038,05/20/2020,1 SANDY CREEK RD SW,114,Bankhead/Bolton,H,33.78714,-84.50984,
AUTO THEFT,201410652,05/20/2020,901 HALL ST,109,Almond Park,G,33.78053,-84.46571,
BURGLARY,201410930,05/20/2020,1172 FIELD RD NW,113,Brookview Heights,G,33.78768,-84.48428,
LARCENY-NON VEHICLE,201411692,05/20/2020,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,201412027,05/20/2020,2621 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77617,-84.47272,
LARCENY-NON VEHICLE,201410038,05/20/2020,1 SANDY CREEK RD SW,114,Bankhead/Bolton,H,33.78714,-84.50984,
AUTO THEFT,201410652,05/20/2020,901 HALL ST,109,Almond Park,G,33.78053,-84.46571,
BURGLARY,201410930,05/20/2020,1172 FIELD RD NW,113,Brookview Heights,G,33.78768,-84.48428,
LARCENY-NON VEHICLE,201411692,05/20/2020,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,201412027,05/20/2020,2621 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77617,-84.47272,
LARCENY-NON VEHICLE,201410038,05/20/2020,1 SANDY CREEK RD SW,114,Bankhead/Bolton,H,33.78714,-84.50984,
AUTO THEFT,201410652,05/20/2020,901 HALL ST,109,Almond Park,G,33.78053,-84.46571,
BURGLARY,201410930,05/20/2020,1172 FIELD RD NW,113,Brookview Heights,G,33.78768,-84.48428,
LARCENY-NON VEHICLE,201411692,05/20/2020,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,201412027,05/20/2020,2621 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77617,-84.47272,
LARCENY-NON VEHICLE,201410038,05/20/2020,1 SANDY CREEK RD SW,114,Bankhead/Bolton,H,33.78714,-84.50984,
AUTO THEFT,201410652,05/20/2020,901 HALL ST,109,Almond Park,G,33.78053,-84.46571,
BURGLARY,201410930,05/20/2020,1172 FIELD RD NW,113,Brookview Heights,G,33.78768,-84.48428,
LARCENY-NON VEHICLE,201411692,05/20/2020,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,201412027,05/20/2020,2621 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77617,-84.47272,
LARCENY-FROM VEHICLE,201400406,05/19/2020,532 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40486,
LARCENY-NON VEHICLE,201400656,05/19/2020,2784 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77927,-84.47996,
AUTO THEFT,201401079,05/19/2020,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
LARCENY-NON VEHICLE,201401740,05/19/2020,1815 MARTI LUTHER KING JR DR SW,108,,I,33.75092,-84.44661,
AUTO THEFT,201401752,05/19/2020,1820 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.80548,-84.47103,
LARCENY-FROM VEHICLE,201400406,05/19/2020,532 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40486,
LARCENY-NON VEHICLE,201400656,05/19/2020,2784 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77927,-84.47996,
AUTO THEFT,201401079,05/19/2020,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
LARCENY-NON VEHICLE,201401740,05/19/2020,1815 MARTI LUTHER KING JR DR SW,108,,I,33.75092,-84.44661,
AUTO THEFT,201401752,05/19/2020,1820 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.80548,-84.47103,
LARCENY-FROM VEHICLE,201400406,05/19/2020,532 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40486,
LARCENY-NON VEHICLE,201400656,05/19/2020,2784 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77927,-84.47996,
AUTO THEFT,201401079,05/19/2020,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
LARCENY-NON VEHICLE,201401740,05/19/2020,1815 MARTI LUTHER KING JR DR SW,108,,I,33.75092,-84.44661,
AUTO THEFT,201401752,05/19/2020,1820 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.80548,-84.47103,
LARCENY-FROM VEHICLE,201400406,05/19/2020,532 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40486,
LARCENY-NON VEHICLE,201400656,05/19/2020,2784 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77927,-84.47996,
AUTO THEFT,201401079,05/19/2020,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
LARCENY-NON VEHICLE,201401740,05/19/2020,1815 MARTI LUTHER KING JR DR SW,108,,I,33.75092,-84.44661,
AUTO THEFT,201401752,05/19/2020,1820 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.80548,-84.47103,
LARCENY-FROM VEHICLE,201400406,05/19/2020,532 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40486,
LARCENY-NON VEHICLE,201400656,05/19/2020,2784 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77927,-84.47996,
AUTO THEFT,201401079,05/19/2020,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
LARCENY-NON VEHICLE,201401740,05/19/2020,1815 MARTI LUTHER KING JR DR SW,108,,I,33.75092,-84.44661,
AUTO THEFT,201401752,05/19/2020,1820 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.80548,-84.47103,
LARCENY-FROM VEHICLE,201400406,05/19/2020,532 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40486,
LARCENY-NON VEHICLE,201400656,05/19/2020,2784 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77927,-84.47996,
AUTO THEFT,201401079,05/19/2020,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
LARCENY-NON VEHICLE,201401740,05/19/2020,1815 MARTI LUTHER KING JR DR SW,108,,I,33.75092,-84.44661,
AUTO THEFT,201401752,05/19/2020,1820 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.80548,-84.47103,
LARCENY-FROM VEHICLE,201400406,05/19/2020,532 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40486,
LARCENY-NON VEHICLE,201400656,05/19/2020,2784 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77927,-84.47996,
AUTO THEFT,201401079,05/19/2020,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
LARCENY-NON VEHICLE,201401740,05/19/2020,1815 MARTI LUTHER KING JR DR SW,108,,I,33.75092,-84.44661,
AUTO THEFT,201401752,05/19/2020,1820 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.80548,-84.47103,
AGG ASSAULT,201390189,05/18/2020,966 ASHBY TER NW,105,Washington Park,K,33.76183,-84.41886,
BURGLARY,201390348,05/18/2020,239 W LAKE AVE NW,105,West Lake,J,33.76077,-84.44203,
LARCENY-NON VEHICLE,201390371,05/18/2020,1522 HUBER ST NW,103,Blandtown,D,33.7965,-84.42492,
BURGLARY,201390429,05/18/2020,269 ELM ST NW,102,Vine City,L,33.76199,-84.40877,
BURGLARY,201390492,05/18/2020,260 WADLEY ST NW,108,Dixie Hills,J,33.75877,-84.45835,
LARCENY-NON VEHICLE,201390494,05/18/2020,2656 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77619,-84.47402,
LARCENY-FROM VEHICLE,201390974,05/18/2020,686 ELINOR PL NW,110,Grove Park,J,33.77333,-84.43561,
LARCENY-NON VEHICLE,201391097,05/18/2020,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
ROBBERY,201391138,05/18/2020,1033 HOLLYWOOD RD,110,Almond Park,G,33.78373,-84.45794,
AGG ASSAULT,201390189,05/18/2020,966 ASHBY TER NW,105,Washington Park,K,33.76183,-84.41886,
BURGLARY,201390348,05/18/2020,239 W LAKE AVE NW,105,West Lake,J,33.76077,-84.44203,
LARCENY-NON VEHICLE,201390371,05/18/2020,1522 HUBER ST NW,103,Blandtown,D,33.7965,-84.42492,
BURGLARY,201390429,05/18/2020,269 ELM ST NW,102,Vine City,L,33.76199,-84.40877,
BURGLARY,201390492,05/18/2020,260 WADLEY ST NW,108,Dixie Hills,J,33.75877,-84.45835,
LARCENY-NON VEHICLE,201390494,05/18/2020,2656 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77619,-84.47402,
LARCENY-FROM VEHICLE,201390974,05/18/2020,686 ELINOR PL NW,110,Grove Park,J,33.77333,-84.43561,
LARCENY-NON VEHICLE,201391097,05/18/2020,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
ROBBERY,201391138,05/18/2020,1033 HOLLYWOOD RD,110,Almond Park,G,33.78373,-84.45794,
AGG ASSAULT,201390189,05/18/2020,966 ASHBY TER NW,105,Washington Park,K,33.76183,-84.41886,
BURGLARY,201390348,05/18/2020,239 W LAKE AVE NW,105,West Lake,J,33.76077,-84.44203,
LARCENY-NON VEHICLE,201390371,05/18/2020,1522 HUBER ST NW,103,Blandtown,D,33.7965,-84.42492,
BURGLARY,201390429,05/18/2020,269 ELM ST NW,102,Vine City,L,33.76199,-84.40877,
BURGLARY,201390492,05/18/2020,260 WADLEY ST NW,108,Dixie Hills,J,33.75877,-84.45835,
LARCENY-NON VEHICLE,201390494,05/18/2020,2656 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77619,-84.47402,
LARCENY-FROM VEHICLE,201390974,05/18/2020,686 ELINOR PL NW,110,Grove Park,J,33.77333,-84.43561,
LARCENY-NON VEHICLE,201391097,05/18/2020,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
ROBBERY,201391138,05/18/2020,1033 HOLLYWOOD RD,110,Almond Park,G,33.78373,-84.45794,
AGG ASSAULT,201390189,05/18/2020,966 ASHBY TER NW,105,Washington Park,K,33.76183,-84.41886,
BURGLARY,201390348,05/18/2020,239 W LAKE AVE NW,105,West Lake,J,33.76077,-84.44203,
LARCENY-NON VEHICLE,201390371,05/18/2020,1522 HUBER ST NW,103,Blandtown,D,33.7965,-84.42492,
BURGLARY,201390429,05/18/2020,269 ELM ST NW,102,Vine City,L,33.76199,-84.40877,
BURGLARY,201390492,05/18/2020,260 WADLEY ST NW,108,Dixie Hills,J,33.75877,-84.45835,
LARCENY-NON VEHICLE,201390494,05/18/2020,2656 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77619,-84.47402,
LARCENY-FROM VEHICLE,201390974,05/18/2020,686 ELINOR PL NW,110,Grove Park,J,33.77333,-84.43561,
LARCENY-NON VEHICLE,201391097,05/18/2020,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
ROBBERY,201391138,05/18/2020,1033 HOLLYWOOD RD,110,Almond Park,G,33.78373,-84.45794,
AGG ASSAULT,201390189,05/18/2020,966 ASHBY TER NW,105,Washington Park,K,33.76183,-84.41886,
BURGLARY,201390348,05/18/2020,239 W LAKE AVE NW,105,West Lake,J,33.76077,-84.44203,
LARCENY-NON VEHICLE,201390371,05/18/2020,1522 HUBER ST NW,103,Blandtown,D,33.7965,-84.42492,
BURGLARY,201390429,05/18/2020,269 ELM ST NW,102,Vine City,L,33.76199,-84.40877,
BURGLARY,201390492,05/18/2020,260 WADLEY ST NW,108,Dixie Hills,J,33.75877,-84.45835,
LARCENY-NON VEHICLE,201390494,05/18/2020,2656 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77619,-84.47402,
LARCENY-FROM VEHICLE,201390974,05/18/2020,686 ELINOR PL NW,110,Grove Park,J,33.77333,-84.43561,
LARCENY-NON VEHICLE,201391097,05/18/2020,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
ROBBERY,201391138,05/18/2020,1033 HOLLYWOOD RD,110,Almond Park,G,33.78373,-84.45794,
AGG ASSAULT,201390189,05/18/2020,966 ASHBY TER NW,105,Washington Park,K,33.76183,-84.41886,
BURGLARY,201390348,05/18/2020,239 W LAKE AVE NW,105,West Lake,J,33.76077,-84.44203,
LARCENY-NON VEHICLE,201390371,05/18/2020,1522 HUBER ST NW,103,Blandtown,D,33.7965,-84.42492,
BURGLARY,201390429,05/18/2020,269 ELM ST NW,102,Vine City,L,33.76199,-84.40877,
BURGLARY,201390492,05/18/2020,260 WADLEY ST NW,108,Dixie Hills,J,33.75877,-84.45835,
LARCENY-NON VEHICLE,201390494,05/18/2020,2656 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77619,-84.47402,
LARCENY-FROM VEHICLE,201390974,05/18/2020,686 ELINOR PL NW,110,Grove Park,J,33.77333,-84.43561,
LARCENY-NON VEHICLE,201391097,05/18/2020,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
ROBBERY,201391138,05/18/2020,1033 HOLLYWOOD RD,110,Almond Park,G,33.78373,-84.45794,
AGG ASSAULT,201390189,05/18/2020,966 ASHBY TER NW,105,Washington Park,K,33.76183,-84.41886,
BURGLARY,201390348,05/18/2020,239 W LAKE AVE NW,105,West Lake,J,33.76077,-84.44203,
LARCENY-NON VEHICLE,201390371,05/18/2020,1522 HUBER ST NW,103,Blandtown,D,33.7965,-84.42492,
BURGLARY,201390429,05/18/2020,269 ELM ST NW,102,Vine City,L,33.76199,-84.40877,
BURGLARY,201390492,05/18/2020,260 WADLEY ST NW,108,Dixie Hills,J,33.75877,-84.45835,
LARCENY-NON VEHICLE,201390494,05/18/2020,2656 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77619,-84.47402,
LARCENY-FROM VEHICLE,201390974,05/18/2020,686 ELINOR PL NW,110,Grove Park,J,33.77333,-84.43561,
LARCENY-NON VEHICLE,201391097,05/18/2020,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
ROBBERY,201391138,05/18/2020,1033 HOLLYWOOD RD,110,Almond Park,G,33.78373,-84.45794,
AGG ASSAULT,201380210,05/17/2020,1565 MARTIN LUTHER KING JR DR NW,104,Mozley Park,K,33.75038,-84.43802,
AGG ASSAULT,201380377,05/17/2020,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156,
LARCENY-NON VEHICLE,201380388,05/17/2020,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
AUTO THEFT,201380756,05/17/2020,955 DESOTO ST NW,105,Washington Park,K,33.75755,-84.41919,
AUTO THEFT,201381093,05/17/2020,1726 NORTH AVE NW,107,Grove Park,J,33.76812,-84.44434,
LARCENY-NON VEHICLE,201381332,05/17/2020,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
AGG ASSAULT,201381799,05/17/2020,213 HERMER CIR NW,111,,I,33.75704,-84.48567,
AGG ASSAULT,201380210,05/17/2020,1565 MARTIN LUTHER KING JR DR NW,104,Mozley Park,K,33.75038,-84.43802,
AGG ASSAULT,201380377,05/17/2020,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156,
LARCENY-NON VEHICLE,201380388,05/17/2020,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
AGG ASSAULT,201380756,05/17/2020,955 DESOTO ST NW,105,Washington Park,K,33.75755,-84.41919,
AUTO THEFT,201381093,05/17/2020,1726 NORTH AVE NW,107,Grove Park,J,33.76812,-84.44434,
LARCENY-NON VEHICLE,201381332,05/17/2020,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
LARCENY-NON VEHICLE,201381555,05/17/2020,630 ETHERIDGE PLACE,106,Center Hill,J,33.77725,-84.46072,
AGG ASSAULT,201381799,05/17/2020,213 HERMER CIR NW,111,,I,33.75704,-84.48567,
AGG ASSAULT,201380210,05/17/2020,1565 MARTIN LUTHER KING JR DR NW,104,Mozley Park,K,33.75038,-84.43802,
AGG ASSAULT,201380377,05/17/2020,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156,
LARCENY-NON VEHICLE,201380388,05/17/2020,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
AGG ASSAULT,201380756,05/17/2020,955 DESOTO ST NW,105,Washington Park,K,33.75755,-84.41919,
AUTO THEFT,201381093,05/17/2020,1726 NORTH AVE NW,107,Grove Park,J,33.76812,-84.44434,
LARCENY-NON VEHICLE,201381332,05/17/2020,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
LARCENY-NON VEHICLE,201381555,05/17/2020,630 ETHERIDGE PLACE,106,Center Hill,J,33.77725,-84.46072,
AGG ASSAULT,201381799,05/17/2020,213 HERMER CIR NW,111,,I,33.75704,-84.48567,
AGG ASSAULT,201380210,05/17/2020,1565 MARTIN LUTHER KING JR DR NW,104,Mozley Park,K,33.75038,-84.43802,
AGG ASSAULT,201380377,05/17/2020,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156,
LARCENY-NON VEHICLE,201380388,05/17/2020,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
AGG ASSAULT,201380756,05/17/2020,955 DESOTO ST NW,105,Washington Park,K,33.75755,-84.41919,
AUTO THEFT,201381093,05/17/2020,1726 NORTH AVE NW,107,Grove Park,J,33.76812,-84.44434,
LARCENY-NON VEHICLE,201381332,05/17/2020,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
LARCENY-NON VEHICLE,201381555,05/17/2020,630 ETHERIDGE PLACE,106,Center Hill,J,33.77725,-84.46072,
AGG ASSAULT,201381799,05/17/2020,213 HERMER CIR NW,111,,I,33.75704,-84.48567,
AGG ASSAULT,201380210,05/17/2020,1565 MARTIN LUTHER KING JR DR NW,104,Mozley Park,K,33.75038,-84.43802,
AGG ASSAULT,201380377,05/17/2020,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156,
LARCENY-NON VEHICLE,201380388,05/17/2020,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
AGG ASSAULT,201380756,05/17/2020,955 DESOTO ST NW,105,Washington Park,K,33.75755,-84.41919,
AUTO THEFT,201381093,05/17/2020,1726 NORTH AVE NW,107,Grove Park,J,33.76812,-84.44434,
LARCENY-NON VEHICLE,201381332,05/17/2020,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
LARCENY-NON VEHICLE,201381555,05/17/2020,630 ETHERIDGE PLACE,106,Center Hill,J,33.77725,-84.46072,
AGG ASSAULT,201381799,05/17/2020,213 HERMER CIR NW,111,,I,33.75704,-84.48567,
AGG ASSAULT,201380210,05/17/2020,1565 MARTIN LUTHER KING JR DR NW,104,Mozley Park,K,33.75038,-84.43802,
AGG ASSAULT,201380377,05/17/2020,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156,
LARCENY-NON VEHICLE,201380388,05/17/2020,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
AGG ASSAULT,201380756,05/17/2020,955 DESOTO ST NW,105,Washington Park,K,33.75755,-84.41919,
AUTO THEFT,201381093,05/17/2020,1726 NORTH AVE NW,107,Grove Park,J,33.76812,-84.44434,
LARCENY-NON VEHICLE,201381332,05/17/2020,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
LARCENY-NON VEHICLE,201381555,05/17/2020,630 ETHERIDGE PLACE,106,Center Hill,J,33.77725,-84.46072,
AGG ASSAULT,201381799,05/17/2020,213 HERMER CIR NW,111,,I,33.75704,-84.48567,
AGG ASSAULT,201380210,05/17/2020,1565 MARTIN LUTHER KING JR DR NW,104,Mozley Park,K,33.75038,-84.43802,
AGG ASSAULT,201380377,05/17/2020,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156,
LARCENY-NON VEHICLE,201380388,05/17/2020,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
AGG ASSAULT,201380756,05/17/2020,955 DESOTO ST NW,105,Washington Park,K,33.75755,-84.41919,
AUTO THEFT,201381093,05/17/2020,1726 NORTH AVE NW,107,Grove Park,J,33.76812,-84.44434,
LARCENY-NON VEHICLE,201381332,05/17/2020,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
LARCENY-NON VEHICLE,201381555,05/17/2020,630 ETHERIDGE PLACE,106,Center Hill,J,33.77725,-84.46072,
AGG ASSAULT,201381799,05/17/2020,213 HERMER CIR NW,111,,I,33.75704,-84.48567,
BURGLARY,201370662,05/16/2020,195 FAIRBURN RD NW,111,Adamsville,H,33.76126,-84.50433,
AGG ASSAULT,201371586,05/16/2020,1073 HUFF RD NW,103,Blandtown,D,33.78945,-84.42332,
LARCENY-FROM VEHICLE,201371696,05/16/2020,3385 DONALD LEE HOLLOWELL PKWY NW,114,Atlanta Industrial Park,G,33.79224,-84.49757,
AGG ASSAULT,201372194,05/16/2020,28 GROVE PARK PL NW,110,Grove Park,J,33.77661,-84.43945,
BURGLARY,201370662,05/16/2020,195 FAIRBURN RD NW,111,Adamsville,H,33.76126,-84.50433,
AGG ASSAULT,201371586,05/16/2020,1073 HUFF RD NW,103,Blandtown,D,33.78945,-84.42332,
LARCENY-FROM VEHICLE,201371696,05/16/2020,3385 DONALD LEE HOLLOWELL PKWY NW,114,Atlanta Industrial Park,G,33.79224,-84.49757,
AGG ASSAULT,201372194,05/16/2020,28 GROVE PARK PL NW,110,Grove Park,J,33.77661,-84.43945,
BURGLARY,201370662,05/16/2020,195 FAIRBURN RD NW,111,Adamsville,H,33.76126,-84.50433,
AGG ASSAULT,201371586,05/16/2020,1073 HUFF RD NW,103,Blandtown,D,33.78945,-84.42332,
LARCENY-FROM VEHICLE,201371696,05/16/2020,3385 DONALD LEE HOLLOWELL PKWY NW,114,Atlanta Industrial Park,G,33.79224,-84.49757,
AGG ASSAULT,201372194,05/16/2020,28 GROVE PARK PL NW,110,Grove Park,J,33.77661,-84.43945,
BURGLARY,201370662,05/16/2020,195 FAIRBURN RD NW,111,Adamsville,H,33.76126,-84.50433,
AGG ASSAULT,201371586,05/16/2020,1073 HUFF RD NW,103,Blandtown,D,33.78945,-84.42332,
