UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,191362322,05/16/2019,360 MARIETTA ST NW @MBS LOT G,507,Downtown,M,33.76269,-84.39702,
LARCENY-FROM VEHICLE,191362440,05/16/2019,1150 CRESCENT AVE NE,503,Midtown,E,33.78601,-84.38437,
LARCENY-FROM VEHICLE,191352282,05/15/2019,768 MARIETTA ST NW,504,Marietta Street Artery,E,33.77331,-84.40403,
LARCENY-FROM VEHICLE,191350535,05/15/2019,1036 HEMPHILL AVE NW,501,Home Park,E,33.78295,-84.40516,
LARCENY-FROM VEHICLE,191351072,05/15/2019,227 COURTLAND ST NE,509,Downtown,M,33.76067,-84.38354,
LARCENY-FROM VEHICLE,191350366,05/15/2019,240 NORTH AVE NE,505,Midtown,E,33.77134,-84.37932,
LARCENY-FROM VEHICLE,191351242,05/15/2019,123 MARIETTA ST NW,508,Downtown,M,33.75767,-84.39266,
AGG ASSAULT,191341217,05/15/2019,250 PIEDMONT AVE,509,Downtown,M,33.76455,-84.38576,
AGG ASSAULT,191350543,05/15/2019,1600 PEACHTREE ST NW,502,Midtown,E,33.79783,-84.39038,
LARCENY-NON VEHICLE,191350521,05/15/2019,87 PRATT ST SE,510,Downtown,M,33.75215,-84.38067,
LARCENY-NON VEHICLE,191350834,05/15/2019,80 JESSE HILL JR DR SE @GRADY,510,Downtown,M,33.75168,-84.38198,
LARCENY-NON VEHICLE,191351018,05/15/2019,199 MITCHELL ST SW,512,Downtown,M,33.75181,-84.39404,
LARCENY-NON VEHICLE,191350099,05/15/2019,229 PEACHTREE ST NE,509,Downtown,M,33.7604,-84.38746,
LARCENY-NON VEHICLE,191350775,05/15/2019,1280 W PEACHTREE ST NW,502,Midtown,E,33.78971,-84.38812,
LARCENY-NON VEHICLE,191350489,05/15/2019,140 PINE ST NE,509,Downtown,M,33.76757,-84.3829,
LARCENY-NON VEHICLE,191341364,05/14/2019,91 PEACHTREE ST NW,510,Downtown,M,33.75453,-84.38851,
LARCENY-NON VEHICLE,191340568,05/14/2019,151 ELLIS ST NE @PEEWEE'S,510,Downtown,M,33.75828,-84.38273,
LARCENY-NON VEHICLE,191340690,05/14/2019,75 BAKER ST NE,509,Downtown,M,33.76212,-84.3849,
LARCENY-NON VEHICLE,191341917,05/14/2019,824 DONALD LEE HOLLOWELL PKWY NW,504,English Avenue,L,33.77282,-84.41423,
LARCENY-NON VEHICLE,191340964,05/14/2019,230 PEACHTREE ST NE,509,Downtown,M,33.76016,-84.38703,
ROBBERY,191342313,05/14/2019,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
ROBBERY,191340410,05/14/2019,608 CAMERON M ALEXANDER BLVD NW,506,English Avenue,L,33.76805,-84.40734,
LARCENY-FROM VEHICLE,191342124,05/14/2019,156 FORSYTH ST SW,512,Downtown,M,33.75017,-84.39515,
LARCENY-FROM VEHICLE,191340004,05/14/2019,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869,
LARCENY-FROM VEHICLE,191340024,05/14/2019,W PEACHTREE ST NE ,505,Midtown,E,33.77199,-84.38726,
LARCENY-FROM VEHICLE,191341135,05/14/2019,123 MARIETTA ST NW,508,Downtown,M,33.75767,-84.39266,
LARCENY-FROM VEHICLE,191342089,05/14/2019,705 PIEDMONT AVE NE,505,Midtown,E,33.77373,-84.38124,
LARCENY-FROM VEHICLE,191341734,05/14/2019,930 JUNIFER ST,503,Midtown,E,33.78,-84.38272,
LARCENY-FROM VEHICLE,191332002,05/13/2019,349 14TH ST NW,501,Home Park,E,33.78637,-84.39837,
LARCENY-FROM VEHICLE,191331178,05/13/2019,768 MARIETTA ST NW,504,Marietta Street Artery,E,33.77331,-84.40403,
LARCENY-FROM VEHICLE,191331311,05/13/2019,1136 CRESCENT AVE NE,503,Midtown,E,33.78575,-84.38451,
LARCENY-FROM VEHICLE,191331365,05/13/2019,1328 PEACHTREE ST NE,504,Midtown,E,33.79087,-84.38612,
LARCENY-FROM VEHICLE,191331592,05/13/2019,1016 HOWELL MILL RD NW,501,Home Park,E,33.78183,-84.41244,
LARCENY-FROM VEHICLE,191331314,05/13/2019,1071 PIEDMONT AVE NE,502,Midtown,E,33.78385,-84.37868,
LARCENY-FROM VEHICLE,191330274,05/13/2019,610 NORTHSIDE DR NW,506,English Avenue,L,33.77111,-84.40717,
LARCENY-FROM VEHICLE,191331924,05/13/2019,842 PEACHTREE ST NE,505,Midtown,E,33.77756,-84.38482,
LARCENY-FROM VEHICLE,191331115,05/13/2019,36 JOHN PORTMAN BLVD NE,509,Downtown,M,33.76074,-84.38561,
ROBBERY,191331516,05/13/2019,265 WASHINGTON ST SW @TRINITY METHODIST,512,Downtown,M,33.74786,-84.39075,
ROBBERY,191332223,05/13/2019,1073 PIEDMONT AVE NE @PIEDMONT PARK,502,Midtown,E,33.78384,-84.37897,
AGG ASSAULT,191331204,05/13/2019,1073 PIEDMONT AVE NE,502,Midtown,E,33.78331,-84.37958,
BURGLARY,191331731,05/13/2019,950 MARIETTA ST NW,504,Marietta Street Artery,E,33.77689,-84.40807,
LARCENY-NON VEHICLE,191330846,05/13/2019,316 PETERS ST SW,507,Castleberry Hill,M,33.74593,-84.403,
LARCENY-NON VEHICLE,191332253,05/13/2019,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,512,Downtown,M,33.74852,-84.39636,
LARCENY-NON VEHICLE,191331087,05/13/2019,930 SPRING ST NW,503,Midtown,E,33.77989,-84.38898,
LARCENY-NON VEHICLE,191331435,05/13/2019,275 PRYOR ST SW,512,Downtown,M,33.74747,-84.39415,
LARCENY-NON VEHICLE,191321154,05/12/2019,685 11TH ST NW,501,Home Park,E,33.78332,-84.40974,
AUTO THEFT,191320306,05/12/2019,17 BAKER ST,508,Downtown,M,33.76235,-84.38819,
LARCENY-NON VEHICLE,191321708,05/12/2019,265 PEACHTREE ST NE,509,Downtown,M,33.7617,-84.38744,
LARCENY-FROM VEHICLE,191320348,05/12/2019,260 HUNNICUTT ST NW,504,Downtown,M,33.76655,-84.39549,
LARCENY-FROM VEHICLE,191320854,05/12/2019,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869,
LARCENY-FROM VEHICLE,191320845,05/12/2019,1008 BRADY AVE NW,501,Home Park,E,33.78251,-84.41436,
LARCENY-FROM VEHICLE,191320825,05/12/2019,106 BAKER ST NE,509,Downtown,M,33.76246,-84.38386,
ROBBERY,191320037,05/12/2019,234 MEMORIAL DR SW,512,Downtown,M,33.7465,-84.39536,
AGG ASSAULT,191321428,05/12/2019,80 JESSE HILL JR DR SE @GRADY HOSP,510,Downtown,M,33.75168,-84.38198,
AGG ASSAULT,191321754,05/12/2019,231 PEACHTREE ST NE,509,Downtown,M,33.76045,-84.38746,
LARCENY-FROM VEHICLE,191321331,05/12/2019,660 9TH ST NW,501,Home Park,E,33.78051,-84.40903,
LARCENY-FROM VEHICLE,191321716,05/12/2019,305 TED TURNER DR NW,508,Downtown,M,33.76284,-84.3889,
LARCENY-FROM VEHICLE,191321073,05/12/2019,990 JUNIPER ST NE,503,Midtown,E,33.78175,-84.3825,
LARCENY-FROM VEHICLE,191302315,05/11/2019,339 14TH ST NW,501,Home Park,E,33.78627,-84.39817,
LARCENY-FROM VEHICLE,191310036,05/11/2019,811 PEACHTREE ST NE,505,Midtown,E,33.777,-84.38386,
LARCENY-FROM VEHICLE,191310104,05/11/2019,490 MARIETTA ST NW,507,Downtown,M,33.76627,-84.39761,
ROBBERY,191311182,05/11/2019,194 PRATT ST SE,510,Downtown,M,33.75011,-84.38267,
LARCENY-FROM VEHICLE,191310673,05/11/2019,89 ELLIS ST,510,Downtown,M,33.75848,-84.38468,
LARCENY-FROM VEHICLE,191311419,05/11/2019,ARTS CENTER WAY NE / 16TH ST NE,502,Midtown,E,33.79003,-84.38658,
LARCENY-FROM VEHICLE,191312179,05/11/2019,1016 HOWELL MILL RD NW,501,Home Park,E,33.78183,-84.41244,
LARCENY-FROM VEHICLE,191310547,05/11/2019,102 BROAD ST SW,512,Downtown,M,33.75178,-84.39318,
LARCENY-FROM VEHICLE,191310181,05/11/2019,1150 CRESCENT AVE NE,503,Midtown,E,33.78601,-84.38437,
LARCENY-NON VEHICLE,191310957,05/11/2019,21 PEACHTREE ST SW,511,Downtown,M,33.75367,-84.39045,
AUTO THEFT,191310135,05/11/2019,123 MARIETTA ST NW,508,Downtown,M,33.75713,-84.39294,
LARCENY-NON VEHICLE,191300919,05/10/2019,320 PEACHTREE ST NE,508,Downtown,M,33.76333,-84.38702,
LARCENY-NON VEHICLE,191300903,05/10/2019,264 19TH ST NW,501,Atlantic Station,E,33.79321,-84.39692,
LARCENY-NON VEHICLE,191301385,05/10/2019,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY-NON VEHICLE,191301479,05/10/2019,160 PONCE DE LEON AVE NE,505,Midtown,E,33.77224,-84.38491,
AGG ASSAULT,191300162,05/10/2019,626 14TH ST NW,501,Home Park,E,33.7859,-84.40785,
BURGLARY,191301586,05/10/2019,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869,
LARCENY-FROM VEHICLE,191292375,05/10/2019,450 14TH ST NW,501,Home Park,E,33.78596,-84.40217,
LARCENY-FROM VEHICLE,191302496,05/10/2019,216  WALKER ST SW,507,Castleberry Hill,M,33.7488,-84.4021,
LARCENY-FROM VEHICLE,191302216,05/10/2019,665 8TH ST NW,504,Marietta Street Artery,E,33.77965,-84.40918,
LARCENY-FROM VEHICLE,191292038,05/09/2019,235 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76032,-84.38615,
LARCENY-FROM VEHICLE,191291691,05/09/2019,45 13TH ST NE,503,Midtown,E,33.78553,-84.38604,
LARCENY-FROM VEHICLE,191292199,05/09/2019,685 11TH ST NW,501,Home Park,E,33.78332,-84.40974,
LARCENY-FROM VEHICLE,191291180,05/09/2019,250 10TH ST NE,502,Midtown,E,33.78218,-84.37867,
LARCENY-FROM VEHICLE,191292301,05/09/2019,842 PEACHTREE ST NE,505,Midtown,E,33.77756,-84.38482,
BURGLARY,191292082,05/09/2019,470 16TH ST NW,501,Home Park,E,33.7883,-84.40387,
ROBBERY,191291938,05/09/2019,22 PRYOR ST SE,511,Downtown,M,33.75374,-84.38898,
AGG ASSAULT,191292018,05/09/2019,227 PEACHTREE ST SW,512,Downtown,M,33.74835,-84.39519,
LARCENY-NON VEHICLE,191291096,05/09/2019,235 PEACHTREE ST NE @ATL GAS LIGHT TOWER,509,Downtown,M,33.76044,-84.38702,
LARCENY-FROM VEHICLE,191290735,05/09/2019,196 PEACHTREE ST SW,512,Downtown,M,33.74985,-84.39389,
LARCENY-FROM VEHICLE,191290136,05/09/2019,100 10TH ST NW,503,Midtown,E,33.78095,-84.39033,
AUTO THEFT,191290374,05/09/2019,720 DONALD LEE HOLLOWELL PKWY NW,506,English Avenue,L,33.77276,-84.41089,
AUTO THEFT,191290686,05/09/2019,800 PEACHTREE ST NE,505,Midtown,E,33.77655,-84.38478,
AUTO THEFT,191292384,05/09/2019,1065 PEACHTREE ST NE,503,Midtown,E,33.78363,-84.38295,
LARCENY-NON VEHICLE,191291049,05/09/2019,226 COURTLAND ST NE,509,Downtown,M,33.76051,-84.38429,
LARCENY-NON VEHICLE,191292379,05/09/2019,105 BROAD ST SW,512,Downtown,M,33.7518,-84.39357,
LARCENY-NON VEHICLE,191280552,05/08/2019,232 FORSYTH ST SW @Multiple,512,Downtown,M,33.74852,-84.39636,
LARCENY-NON VEHICLE,191280995,05/08/2019,95 8TH ST NE,505,Midtown,E,33.77943,-84.38397,
AUTO THEFT,191280687,05/08/2019,151 14TH ST NW,501,Home Park,E,33.7873,-84.39241,
LARCENY-NON VEHICLE,191280237,05/08/2019,87 PEACHTREE ST SW,511,Downtown,M,33.75243,-84.39198,
LARCENY-FROM VEHICLE,191282274,05/08/2019,250 10TH ST NE,502,Midtown,E,33.78218,-84.37867,
AGG ASSAULT,191280916,05/08/2019,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,501,Atlantic Station,E,33.79282,-84.39779,
LARCENY-FROM VEHICLE,191282296,05/08/2019,600 MARIETTA ST NW,507,Downtown,M,33.76982,-84.39912,
LARCENY-FROM VEHICLE,191280915,05/08/2019,294 NORTHSIDE DR SW,507,Castleberry Hill,M,33.74632,-84.40611,
LARCENY-FROM VEHICLE,191281263,05/08/2019,132 10TH ST NE,504,Midtown,E,33.78222,-84.3829,
LARCENY-FROM VEHICLE,191270162,05/07/2019,172 PEACHTREE ST SW,512,Downtown,M,33.74982,-84.39359,
BURGLARY,191271123,05/07/2019,794 JUNIPER ST NE,503,Midtown,E,33.7762,-84.38319,
AGG ASSAULT,191270230,05/07/2019,20 JESSE HILL JR DR NE,510,Downtown,M,33.75487,-84.37999,
LARCENY-FROM VEHICLE,191270202,05/07/2019,17 BAKER ST NW,508,Downtown,M,33.76235,-84.38819,
LARCENY-FROM VEHICLE,191270961,05/07/2019,1071 PIEDMONT K AVE,502,Midtown,E,33.78385,-84.37868,
LARCENY-NON VEHICLE,191271233,05/07/2019,165 COURTLAND ST NE @SHERATON ATLANTA,510,Downtown,M,33.75895,-84.3834,
LARCENY-NON VEHICLE,191271761,05/07/2019,215 PRYOR ST SW,512,Downtown,M,33.74908,-84.39348,
LARCENY-FROM VEHICLE,191261814,05/06/2019,209 EDGEWOOD AVE SE,510,Downtown,M,33.75357,-84.3818,
LARCENY-NON VEHICLE,191260915,05/06/2019,210 PETERS ST SW,507,Castleberry Hill,M,33.74882,-84.39945,
AUTO THEFT,191260421,05/06/2019,196 MONTGOMERY FERRY DR NE,502,Ansley Park,E,33.80028,-84.37577,
AUTO THEFT,191260499,05/06/2019,265 PEACHTREE CENTER AVE NE,510,Downtown,M,33.75841,-84.38608,
AUTO THEFT,191262134,05/06/2019,1240 W PEACHTREE ST NW,502,Midtown,E,33.78817,-84.3879,
LARCENY-NON VEHICLE,191261090,05/06/2019,1184 SPRING ST NW,502,Midtown,E,33.78697,-84.38959,
LARCENY-FROM VEHICLE,191260955,05/06/2019,360 MARIETTA ST,507,Downtown,M,33.76269,-84.39702,
LARCENY-NON VEHICLE,191262004,05/06/2019,950 W PEACHTREE ST NE,503,Midtown,E,33.78039,-84.38907,
BURGLARY,191261060,05/06/2019,526 CENTENNIAL OLYMPIC P DR NW,504,Downtown,M,33.7687,-84.39239,
ROBBERY,191260688,05/06/2019,370 NORTHSIDE DR,506,English Avenue,L,33.76507,-84.4042,
LARCENY-FROM VEHICLE,191260118,05/06/2019,210 PRYOR ST SW,512,Downtown,M,33.74886,-84.39283,
LARCENY-FROM VEHICLE,191260025,05/06/2019,1150 CRESCENT AVE NE,503,Midtown,E,33.78601,-84.38437,
LARCENY-FROM VEHICLE,191262135,05/06/2019,360 MARIETTA ST NW @MBS LOT G,507,Downtown,M,33.76269,-84.39702,
LARCENY-FROM VEHICLE,191261237,05/06/2019,768 MARIETTA ST NW,504,Marietta Street Artery,E,33.77331,-84.40403,
LARCENY-FROM VEHICLE,191261513,05/06/2019,1073 PIEDMONT AVE NE @PIEDMONT PARK,502,Midtown,E,33.78381,-84.37904,
LARCENY-FROM VEHICLE,191260457,05/06/2019,196 MONTGOMERY FERRY DR NE,502,Ansley Park,E,33.80028,-84.37577,
LARCENY-FROM VEHICLE,191261011,05/06/2019,227 COURTLAND ST NE,509,Downtown,M,33.76067,-84.38354,
LARCENY-FROM VEHICLE,191250265,05/05/2019,38 BELL ST NE,510,Downtown,M,33.75553,-84.37942,
LARCENY-FROM VEHICLE,191250281,05/05/2019,808 WILLIAMS ST NW,505,Midtown,E,33.77658,-84.39044,
LARCENY-FROM VEHICLE,191250286,05/05/2019,327 PETERS ST SW,507,Castleberry Hill,M,33.74586,-84.40382,
LARCENY-FROM VEHICLE,191251200,05/05/2019,1280 PEACHTREE ST NE,502,Midtown,E,33.78934,-84.38535,
LARCENY-FROM VEHICLE,191251272,05/05/2019,826 MARIETTA ST NW,504,Marietta Street Artery,E,33.77477,-84.4067,
ROBBERY,191251812,05/05/2019,123 MARIETTA ST NW,508,Downtown,M,33.75767,-84.39266,
AGG ASSAULT,191250971,05/05/2019,142 MANGUM ST SW,507,Castleberry Hill,M,33.75073,-84.39925,
AUTO THEFT,191250145,05/05/2019,327 PETERS ST SW,507,Castleberry Hill,M,33.74586,-84.40382,
AUTO THEFT,191252039,05/05/2019,1065 PEACHTREE ST NE,503,Midtown,E,33.78303,-84.38235,
AUTO THEFT,191251777,05/05/2019,950 MARIETTA ST NW,504,Marietta Street Artery,E,33.77689,-84.40807,
LARCENY-NON VEHICLE,191251688,05/05/2019,933 PEACHTREE ST NE,503,Midtown,E,33.78013,-84.38355,
LARCENY-NON VEHICLE,191251391,05/05/2019,370 NORTHSIDE DR NW,506,English Avenue,L,33.76507,-84.4042,
AUTO THEFT,191241222,05/04/2019,232 FORSYTH ST SW @GREYHOUND STATION,512,Downtown,M,33.74852,-84.39636,
AUTO THEFT,191240507,05/04/2019,713 W PEACHTREE ST NE @NORTH AVE MARTA STAT,505,Midtown,E,33.77411,-84.38722,
BURGLARY,191240451,05/04/2019,500 10TH ST NE @PARK TAVERN,502,,E,33.78223,-84.36922,
LARCENY-FROM VEHICLE,191240021,05/04/2019,380 NELSON ST SW,507,Castleberry Hill,M,33.75105,-84.39999,
LARCENY-FROM VEHICLE,191240052,05/04/2019,207 PEACHTREE CENTER AVE NE,509,Downtown,M,33.7602,-84.38554,
LARCENY-FROM VEHICLE,191240193,05/04/2019,1122 CRESCENT AVE NE,503,Midtown,E,33.78533,-84.3845,
LARCENY-FROM VEHICLE,191240317,05/04/2019,176 JUNIPER ST,505,Midtown,E,33.77482,-84.38308,
LARCENY-FROM VEHICLE,191241014,05/04/2019,600 CAMERON M ALEXANDER BLVD NW,506,English Avenue,L,33.76829,-84.40699,
LARCENY-FROM VEHICLE,191241644,05/04/2019,1337 PEACHTREE ST NE,502,Midtown,E,33.79121,-84.3854,
LARCENY-FROM VEHICLE,191241277,05/04/2019,1071 PIEDMONT AVE NE,502,Midtown,E,33.78385,-84.37868,
LARCENY-FROM VEHICLE,191232016,05/03/2019,71 13TH ST NE,503,Midtown,E,33.78535,-84.38516,
LARCENY-FROM VEHICLE,191232119,05/03/2019,510 PIEDMONT AVE NE,509,Downtown,M,33.76851,-84.38219,
LARCENY-FROM VEHICLE,191231269,05/03/2019,887 HOWELL MILL RD NW,504,Marietta Street Artery,E,33.77941,-84.40971,
LARCENY-FROM VEHICLE,191232477,05/03/2019,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869,
LARCENY-NON VEHICLE,191231725,05/03/2019,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,501,Atlantic Station,E,33.79282,-84.39779,
LARCENY-NON VEHICLE,191230655,05/03/2019,232 FORSYTH ST,512,Downtown,M,33.74852,-84.39636,
LARCENY-NON VEHICLE,191231165,05/03/2019,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
BURGLARY,191230821,05/03/2019,171 17TH ST NW,501,Atlantic Station,E,33.79127,-84.39361,
AGG ASSAULT,191230240,05/03/2019,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
AGG ASSAULT,191230163,05/03/2019,235 PEACHTREE ST SW,512,Downtown,M,33.74818,-84.39532,
ROBBERY,191231868,05/03/2019,50 ALABAMA ST SW,511,Downtown,M,33.7521,-84.38955,
LARCENY-FROM VEHICLE,191232446,05/03/2019,123 MARIETTA ST NW,508,Downtown,M,33.7579,-84.39351,
AUTO THEFT,191231358,05/03/2019,1005 HEMPHILL AVE NW,501,Home Park,E,33.7822,-84.40438,
AUTO THEFT,191232128,05/03/2019,165 COURTLAND ST,510,Downtown,M,33.75895,-84.3834,
AUTO THEFT,191231723,05/03/2019,1016 HOWELL MILL RD NW,501,Home Park,E,33.78183,-84.41244,
LARCENY-NON VEHICLE,191230920,05/03/2019,265 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76158,-84.38496,
LARCENY-NON VEHICLE,191230572,05/03/2019,887 HOWELL MILL RD NW,504,Marietta Street Artery,E,33.77941,-84.40971,
LARCENY-NON VEHICLE,191231747,05/03/2019,75 5TH ST NW,505,Midtown,E,33.77694,-84.38963,
LARCENY-NON VEHICLE,191221493,05/02/2019,390 17TH ST NW,501,Atlantic Station,E,33.7903,-84.39976,
LARCENY-NON VEHICLE,191222306,05/02/2019,215 FORSYTH ST SW,512,Downtown,M,33.74892,-84.3968,
LARCENY-NON VEHICLE,191220486,05/02/2019,72 MARIETTA ST NW @72,511,Downtown,M,33.75574,-84.39293,
LARCENY-FROM VEHICLE,191220951,05/02/2019,171 AUBURN AVE NE,510,Downtown,M,33.75546,-84.38185,
AUTO THEFT,191222558,05/02/2019,969 MARIETTA ST NW,504,Marietta Street Artery,E,33.77876,-84.40931,
LARCENY-FROM VEHICLE,191221026,05/02/2019,1350 SPRING ST NW,502,Midtown,E,33.79153,-84.38993,
LARCENY-FROM VEHICLE,191221001,05/02/2019,75 5TH ST NW,505,Midtown,E,33.77694,-84.38963,
LARCENY-FROM VEHICLE,191221625,05/02/2019,1155 JUNIPER ST NE,503,Midtown,E,33.78584,-84.38179,
ROBBERY,191220406,05/02/2019,172 PEACHTREE ST SW,512,Downtown,M,33.74982,-84.39359,
AGG ASSAULT,191222537,05/02/2019,15 WALL ST SE,511,Downtown,M,33.75359,-84.38986,
LARCENY-NON VEHICLE,191221118,05/02/2019,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY-FROM VEHICLE,191222361,05/02/2019,11 BAKER ST NW,508,Downtown,M,33.76234,-84.38803,
LARCENY-FROM VEHICLE,191211165,05/01/2019,825 JOSEPH E BOONE BLVD NW,506,English Avenue,L,33.76376,-84.41413,
LARCENY-FROM VEHICLE,191212134,05/01/2019,50 HURT PLZ SE @HURT BUILDING,510,Downtown,M,33.75403,-84.38779,
LARCENY-NON VEHICLE,191211063,05/01/2019,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY-NON VEHICLE,191211753,05/01/2019,261 19TH ST NW,501,Atlantic Station,E,33.79352,-84.39693,
LARCENY-NON VEHICLE,191210019,05/01/2019,905 JUNIPER ST NE,505,Midtown,E,33.77923,-84.38221,
ROBBERY,191210095,05/01/2019,950 MARIETTA ST NW,504,Marietta Street Artery,E,33.77682,-84.40822,
LARCENY-FROM VEHICLE,191210088,05/01/2019,41 WALTON ST NW,508,Downtown,M,33.75544,-84.38979,
LARCENY-FROM VEHICLE,191210861,05/01/2019,215 PIEDMONT AVE NE @LANDMARK APTS,509,Downtown,M,33.76035,-84.38127,
LARCENY-FROM VEHICLE,191212229,05/01/2019,970 SPRING ST NW,503,Midtown,E,33.78123,-84.38946,
LARCENY-FROM VEHICLE,191212162,05/01/2019,850 NORTHSIDE DR NW,504,Marietta Street Artery,E,33.77807,-84.40773,
LARCENY-FROM VEHICLE,191212186,05/01/2019,20 10TH ST NW,503,Midtown,E,33.78125,-84.38813,
LARCENY-FROM VEHICLE,191210880,05/01/2019,415 ELM ST NW,506,English Avenue,L,33.76593,-84.40865,
LARCENY-NON VEHICLE,191210977,05/01/2019,1600 PEACHTREE ST NW,502,Midtown,E,33.79673,-84.39104,
